,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,new_addition,github_id,maven_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads
310,True,umee,UMEE - Umee,https://github.com/umee-network,"Cross chain DeFi hub that interconnects between blockchains. As a base layer DeFi protocol, an ecosystem of..",others,17,False,309.0,179.0,110.0,280.0,45.0,21.0,11.0,298.0,15.0,75.0,3.0,8.0,2021-03-04 03:37:20.000,2022-01-12 14:53:24.000,2022-01-11 18:57:24.000,2021-10-19 13:12:51.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,True,qlc,QLC - QLC Chain,https://github.com/qlcchain,"Qlink will be a decentralized mobile network, is dedicated to constructing an open-source telecom infrastructure on..",others,17,False,1863.0,,98.0,428.0,30.0,37.0,80.0,862.0,32.0,644.0,5.0,30.0,2017-12-28 09:44:54.000,2022-01-10 01:21:25.000,2021-05-11 03:27:03.000,2021-05-11 03:41:36.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,True,xsn,XSN - Stakenet,https://github.com/X9Developers,The goal is to make the XSN framework an environment that allows easy and secure staking via TPoS the highest level of..,cryptocurrency,17,False,31762.0,,90.0,2480.0,41.0,32.0,19.0,86.0,30.0,60.0,,698.0,2018-01-02 11:27:06.000,2021-09-23 22:49:18.000,2021-09-23 22:49:17.000,2021-05-31 15:36:31.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,True,plr,PLR - Pillar,https://github.com/pillarwallet,We are building the worlds best cryptocurrency and token wallet that will become the dashboard for your digital life.,defi,17,False,8679.0,286.0,75.0,64.0,37.0,13.0,100.0,2894.0,66.0,,,46.0,2018-04-05 15:46:34.000,2022-01-12 13:24:43.000,2022-01-12 12:54:26.000,2021-12-07 11:00:00.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,True,zcn,ZCN - 0chain,https://github.com/0chain,"0chain will provide a zero-cost, fast finality, infinitely scalable blockchain for web and IoT applications,..",web3,17,False,5021.0,457.0,50.0,,23.0,27.0,89.0,483.0,164.0,217.0,,57.0,2017-12-21 02:03:56.000,2022-01-12 13:45:08.000,2022-01-12 13:17:58.000,2021-04-01 08:04:41.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,True,pmeer,PMEER,https://github.com/qitmeer,No description.,others,17,False,3021.0,12.0,49.0,262.0,28.0,9.0,34.0,601.0,6.0,88.0,5.0,22.0,2019-03-22 03:19:13.000,2022-01-12 10:48:49.000,2022-01-12 10:48:49.000,2021-09-30 21:17:01.057,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,True,alph,ALPH - Alephium,https://github.com/alephium,"First operational sharded blockchain bringing scalability, ETH-inspired smart contracts, and dApps capabilities to..",others,17,False,3164.0,398.0,44.0,584.0,23.0,11.0,70.0,417.0,35.0,41.0,2.0,12.0,2020-08-24 06:59:55.000,2022-01-09 11:43:26.000,2022-01-09 11:43:26.000,2022-01-09 11:14:19.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,True,inxt,INXT - Internxt,https://github.com/internxt,"Discover the incredible universe of Internxt. Make the switch to a truly powerful, secure, private and independent..",iot,17,False,1369.0,231.0,40.0,43700.0,4.0,5.0,39.0,36.0,15.0,12.0,,16.0,2019-08-20 06:33:22.000,2022-01-12 14:06:45.000,2022-01-07 15:25:53.000,2022-01-07 15:40:16.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,True,fio,FIO - FIO Protocol,https://github.com/fioprotocol,Making Crypto Products Easier So Anyone Can Use Them. FIO Protocol is a decentralized usability layer for the entire..,metaverse,17,False,13556.0,11.0,34.0,120.0,10.0,25.0,28.0,266.0,18.0,52.0,,242.0,2020-03-03 20:02:06.000,2022-01-11 19:56:40.000,2021-12-29 19:00:09.000,2021-12-29 19:03:31.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,True,cocos,COCOS - COCOS BCX,https://github.com/cocos-bcx,Cocos-BCX is a decentralized gaming and digital assets development platform built with the Cocos engine.,metaverse,16,True,2059.0,,7079.0,,617.0,541.0,16.0,332.0,97.0,7.0,,101.0,2019-03-26 12:12:36.000,2021-11-03 18:32:19.000,2021-01-25 03:16:49.000,2020-09-10 10:57:22.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,True,lux,LUX - LUXCoin,https://github.com/lux-core,Blockchain solutions and services ecosystem that focuses on designing and building enterprise ready security and..,smart-contract-platform,16,True,2319.0,,3957.0,1442.0,85.0,49.0,14.0,102.0,4.0,17.0,,47.0,2018-07-27 04:14:01.000,2021-07-14 18:17:57.000,2021-07-07 20:59:25.000,2021-07-14 18:17:57.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,True,wicc,WICC - WaykiChain,https://github.com/WaykiChain,"Waykichain will thoroughly subvert three traditional industries worthy of several hundred billions of dollars,..",cryptocurrency,16,True,6120.0,3.0,1130.0,4.0,257.0,194.0,17.0,270.0,2.0,16.0,,23.0,2018-01-08 05:34:30.000,2021-12-11 11:32:51.000,2021-11-03 12:00:13.000,2021-05-10 08:34:50.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,True,axe,AXE - Axe,https://github.com/axerunners,Decentralized cryptocurrency.,privacy-coins,16,False,4955.0,,505.0,2098.0,130.0,162.0,55.0,837.0,7.0,19.0,,48.0,2017-12-11 22:41:24.000,2021-03-29 01:23:28.000,2020-11-20 17:16:46.000,2020-11-22 06:08:28.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,True,ftm,FTM - Fantom,https://github.com/Fantom-Foundation,Worlds first DAG based smart contract platform that solves the issue of scalability and confirmation time of the..,web3,16,True,5547.0,25.0,352.0,,233.0,76.0,12.0,748.0,45.0,99.0,,91.0,2018-05-16 16:45:47.000,2022-01-06 12:22:13.000,2022-01-06 12:22:08.000,2021-06-10 08:35:57.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,True,xpm,XPM - Primecoin,https://github.com/primecoin,"Innovative cryptocurrency, a form of digital currency secured by cryptography and issued through a decentralized..",others,16,True,4257.0,,317.0,754.0,80.0,61.0,11.0,107.0,5.0,6.0,,182.0,2013-03-10 06:00:05.000,2022-01-03 13:25:13.000,2021-03-18 23:30:52.000,2021-01-26 04:38:16.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,True,ok,OK - OKCash,https://github.com/okcashpro,Hybrid cryptocurrency that started with PoW mining on November 2014 to then turn into a full Proof of stake currency.,others,16,True,3831.0,,287.0,134.0,182.0,235.0,28.0,9.0,,20.0,,159.0,2016-11-30 03:52:02.000,2021-07-01 16:19:26.000,2021-07-01 16:19:26.000,2021-02-01 22:30:49.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,True,btcp,BTCP - Bitcoin Pro,https://github.com/BTCPrivate,Hard fork of Zclassic and Bitcoin. Codebase is based on Zcash and Zk-snarks.,cryptocurrency,16,False,11051.0,,280.0,136.0,113.0,110.0,12.0,134.0,11.0,101.0,,465.0,2017-12-24 14:19:12.000,2020-10-08 08:28:54.000,2020-10-08 08:28:52.000,2019-10-17 22:25:18.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,True,wan,WAN - Wanchain,https://github.com/wanchain,Wanchain aims to build a super financial market of digital assets. It is an infrastructure connecting different..,web3,16,True,3176.0,,278.0,3150.0,80.0,71.0,64.0,5.0,3.0,4.0,,35.0,2017-07-11 04:49:09.000,2022-01-09 15:25:47.000,2021-08-16 15:15:32.000,2021-04-06 09:46:03.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,True,pickle,PICKLE - Pickle Finance,https://github.com/pickle-finance,No description.,defi,16,True,1703.0,276.0,267.0,,115.0,25.0,,364.0,26.0,50.0,,55.0,2020-09-09 05:21:46.000,2022-01-12 12:59:19.000,2022-01-12 12:56:06.000,,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,True,ddd,DDD - Scry.info,https://github.com/scryInfo,"Worlds first blockchain-based quantifiable data exchange platform for real data storage, validation, sharing, analysis..",web3,16,True,3281.0,4.0,253.0,,97.0,37.0,158.0,72.0,76.0,74.0,30.0,33.0,2018-05-08 00:56:48.000,2022-01-06 00:33:46.000,2022-01-06 00:33:41.000,2020-07-25 06:05:56.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,True,pdex,PDEX - Polkadex,https://github.com/Polkadex-Substrate,No description.,exchange-tokens,16,True,423.0,16.0,193.0,714.0,56.0,26.0,22.0,214.0,37.0,145.0,,15.0,2020-09-13 08:46:25.000,2021-12-30 07:51:51.000,2021-12-09 06:35:02.000,2021-11-16 11:12:49.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,True,tribe,TRIBE - Tribe,https://github.com/fei-protocol,Governance token which will allow community members to vote on the future direction / upgrades for the platform and..,defi,16,False,3191.0,1265.0,129.0,,65.0,21.0,2.0,457.0,1.0,2.0,,22.0,2020-12-29 00:25:16.000,2022-01-12 07:26:33.000,2022-01-11 22:24:03.000,2021-10-12 22:27:32.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,True,nvc,NVC - Novacoin,https://github.com/novacoin-project,Coin of the feature. Its unique way of utilizing both Proof-of-Work and Proof-of-Stake for block generation with..,others,16,False,4350.0,167.0,112.0,20.0,474.0,31.0,1.0,326.0,29.0,54.0,,147.0,2014-01-28 20:21:33.000,2022-01-09 20:37:43.000,2022-01-09 20:37:01.000,2021-12-29 11:49:19.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,True,fct,FCT - Factom,https://github.com/firmachain,A General Purpose Data Layer for the Blockchain.,smart-contract-platform,16,False,477.0,298.0,104.0,794.0,5.0,47.0,53.0,,,,5.0,11.0,2020-09-17 09:11:09.000,2022-01-11 01:43:28.000,2022-01-11 01:43:24.000,2022-01-10 10:11:10.890,3,,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,True,caps,CAPS - Ternoa,https://github.com/capsule-corp-ternoa,"Memories are an essential part of who we are. If memory plays an essential role in shaping us, then the truth is that..",others,16,False,1398.0,636.0,88.0,,98.0,25.0,15.0,467.0,5.0,6.0,,22.0,2020-12-18 10:13:19.000,2022-01-12 09:25:23.000,2022-01-11 11:34:15.000,2022-01-11 08:36:27.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,True,smart,SMART - SmartCash,https://github.com/SmartCash,"Self-funded cryptocurrency focused on daily payments, fast transactions and worldwide adoption.",others,16,False,1935.0,3.0,84.0,2876.0,48.0,25.0,30.0,97.0,,7.0,,29.0,2018-01-17 06:57:44.000,2021-11-14 08:05:43.000,2021-11-14 08:03:36.000,2021-09-16 06:38:02.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,True,efx,EFX - Effect Network,https://github.com/effectai,Effect Network is ought to be a decentralized platform for Artificial Intelligence.,others,16,False,727.0,360.0,80.0,1378.0,9.0,9.0,43.0,120.0,7.0,11.0,9.0,13.0,2018-01-18 00:27:44.000,2022-01-10 16:30:34.000,2022-01-09 19:35:58.000,2022-01-09 19:36:34.825,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,True,wgr,WGR - Wagerr,https://github.com/wagerr,"Wagerr (WGR), a fully decentralized sports betting blockchain. Premine: 198 360 471 WGR.",others,16,False,1352.0,,69.0,1862.0,58.0,41.0,21.0,188.0,13.0,60.0,,45.0,2018-02-18 00:01:09.000,2021-12-09 10:04:38.000,2021-06-21 16:05:31.000,2020-12-18 23:17:32.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,True,zano,ZANO - Zano,https://github.com/hyle-team,Premine: 20%.,privacy-coins,16,False,2344.0,72.0,65.0,14.0,41.0,23.0,41.0,128.0,31.0,167.0,,19.0,2018-12-27 15:45:04.000,2022-01-08 23:07:32.000,2021-12-03 20:31:50.000,2021-12-03 20:51:49.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,True,pai,PAI - Project Pai,https://github.com/projectpai,"A persons Personal Artificial Intelligence (PAI), is a verified intelligent 3D avatar that looks like you, sounds like..",web3,16,False,15411.0,,65.0,,33.0,21.0,12.0,336.0,26.0,46.0,,598.0,2017-10-20 02:11:52.000,2021-11-12 16:20:37.000,2021-09-15 16:49:49.000,2021-09-15 19:09:43.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,True,orca,ORCA - Orca,https://github.com/orca-so,Most user-friendly DEX on Solana. Orca is one of the first general-purpose AMMs launched on Solana. Users can swap..,exchange-tokens,16,False,108.0,44.0,62.0,8836.0,17.0,7.0,38.0,77.0,5.0,6.0,26.0,10.0,2021-07-03 09:02:57.000,2022-01-09 06:21:29.181,2022-01-09 06:21:14.000,2022-01-09 06:21:29.181,3,['sol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,True,pasc,PASC - Pascal,https://github.com/PascalCoin,"PascalCoin pioneers a new tier of scalability suitable for planetary-scale adoption with a theoretical limit of 72,000..",others,16,False,1689.0,70.0,60.0,530.0,25.0,6.0,9.0,63.0,,,,25.0,2019-05-31 09:18:31.000,2022-01-12 10:14:26.000,2021-12-23 08:00:25.000,2021-12-23 08:28:04.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,True,sin,SIN - Sin City,https://github.com/SINOVATEblockchain,SUQA created its own brand new X22i POW algorithm for its blockchain to be available to the average ordinary CPU and..,metaverse,16,False,1852.0,10.0,59.0,1744.0,34.0,16.0,12.0,368.0,5.0,39.0,,21.0,2019-02-25 08:09:26.000,2022-01-08 06:52:51.000,2022-01-08 06:52:51.000,2021-02-16 16:43:27.000,3,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,True,vega,VEGA - Vega Protocol,https://github.com/vegaprotocol,"Proof-of-stake blockchain, built on top of Tendermint, which makes it possible to trade derivatives on a decentralised..",defi,16,False,738.0,240.0,55.0,818.0,18.0,20.0,47.0,236.0,24.0,199.0,1.0,16.0,2020-04-19 15:03:58.000,2022-01-11 12:06:32.000,2022-01-11 12:06:31.000,2021-12-10 10:12:22.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,True,cpc,CPC - CPChain,https://github.com/cpchain,New distributed infrastructure for next generation IoT. CPChain intends to build a fundamental data platform for IoT..,web3,16,False,13661.0,41.0,50.0,222.0,9.0,8.0,21.0,,,111.0,,343.0,2018-12-19 08:20:01.000,2021-12-03 10:40:14.000,2021-12-03 10:37:55.000,2019-11-29 06:13:34.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,True,qort,QORT,https://github.com/qortal,No description.,others,16,False,1534.0,59.0,36.0,2570.0,25.0,14.0,33.0,34.0,26.0,6.0,,17.0,2020-07-08 10:21:05.000,2022-01-11 19:22:51.000,2021-12-25 19:23:49.000,2021-12-19 22:06:53.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,True,hez,HEZ - Hermez Network,https://github.com/hermeznetwork,Decentralized zk-rollup focused on scaling payments and token transfers on top of Ethereum.,others,16,False,1150.0,3.0,35.0,28.0,15.0,7.0,50.0,613.0,61.0,491.0,11.0,21.0,2020-07-24 10:13:10.000,2021-12-20 16:19:48.000,2021-11-08 11:21:29.000,2021-10-18 13:05:30.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,True,etho,ETHO - Etho Protocol,https://github.com/Ether1Project,Ethereum based blockchain that integrates POW and a three tier masternode system to secure the network. Etho Protocol..,web3,16,False,13106.0,25.0,33.0,620.0,26.0,9.0,21.0,34.0,3.0,1.0,,633.0,2018-03-25 22:23:25.000,2021-12-26 19:19:39.000,2021-12-12 19:56:49.000,2021-12-14 15:43:35.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,True,btt,BTT - BitTorrent,https://github.com/bittorrent,"BitTorrent (BTT) allows content creators to connect with their audience, earn and spend digital currency without a..",web3,15,False,900.0,,1581.0,,348.0,291.0,,174.0,80.0,64.0,,71.0,2010-05-20 22:32:57.000,2021-12-07 19:21:59.000,2020-05-01 21:48:22.000,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,True,evt,EVT - Elevation Token,https://github.com/everitoken,Worlds first token-customized public chain for token economy and for everyone.,others,15,False,534.0,,964.0,174.0,174.0,85.0,72.0,41.0,,,25.0,11.0,2018-05-27 19:00:00.000,2021-09-01 02:11:22.000,2020-04-07 13:57:39.000,2020-04-07 13:51:36.786,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,True,yam,YAM - YAM,https://github.com/yam-finance,No description.,defi,15,True,1139.0,14.0,723.0,,337.0,86.0,,275.0,55.0,69.0,,27.0,2020-08-04 21:00:54.000,2022-01-09 20:55:46.000,2022-01-09 20:55:08.000,,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,True,sff,SFF - Sunflower Farm,https://github.com/sunflower-farmers,"This Project is Play To Earn ,with Great Community Developer.",others,15,True,461.0,295.0,695.0,,212.0,23.0,,70.0,22.0,23.0,,14.0,2021-05-07 22:29:16.000,2022-01-12 07:58:15.000,2022-01-07 17:33:55.000,,3,['matic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,True,nuls,NULS - Nuls,https://github.com/nuls-io,Global blockchain open-source project which is a highly customizable modular blockchain infrastructure; it consists of..,smart-contract-platform,15,True,15152.0,2.0,451.0,,135.0,108.0,59.0,620.0,19.0,68.0,2.0,56.0,2017-09-28 02:42:23.000,2022-01-10 09:29:26.000,2021-12-27 07:42:34.000,2022-01-07 09:14:18.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,True,tpt,TPT - Token Pocket,https://github.com/TP-Lab,TPT stands for TokenPocket Token. It is a utility token representing TP users and developers right to enjoy..,others,15,True,314.0,6.0,436.0,,166.0,71.0,,26.0,18.0,21.0,51.0,16.0,2018-07-16 08:09:59.000,2022-01-05 22:54:48.000,2021-12-02 02:38:12.000,,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,True,dav,DAV - DAV Network,https://github.com/DAVFoundation,Open source Software platform that allows anyone to buy or sell transportation services in a decentralized market. DAV..,others,15,False,1682.0,,326.0,,289.0,60.0,7.0,284.0,11.0,164.0,,140.0,2017-07-28 09:28:13.000,2021-09-17 07:33:03.000,2020-01-06 14:52:02.000,2018-03-11 12:15:40.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,True,yoyow,YOYOW - YOYOW,https://github.com/yoyow-org,"YOYOW, named from You Own Your Own Words, is a blockchain-based network aiming to quantify participants contribution..",others,15,True,2667.0,3.0,294.0,68.0,83.0,85.0,13.0,9.0,1.0,,,48.0,2018-09-05 01:35:21.000,2021-12-12 06:56:53.000,2021-12-12 06:54:44.000,2021-11-14 09:40:11.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,True,foam,FOAM - FOAM,https://github.com/f-o-a-m,The FOAM Proof of Location protocol empowers a permissionless and autonomous network of radio beacons that can offer..,web3,15,True,1399.0,,249.0,,49.0,48.0,66.0,327.0,51.0,200.0,,71.0,2017-10-09 16:08:32.000,2021-12-17 18:05:46.000,2021-09-27 16:40:17.000,2021-07-14 16:25:11.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,True,pcx,PCX - ChainX,https://github.com/chainx-org,ChainX aims to facilitate asset interoperability with other blockchains It measures users mining power based on the..,cryptocurrency,15,True,884.0,7.0,225.0,270.0,57.0,37.0,40.0,417.0,17.0,138.0,,15.0,2018-10-11 08:47:30.000,2021-12-08 13:26:18.000,2021-12-02 03:47:51.000,2021-08-12 06:31:25.000,3,['dot'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,True,toncoin,TONCOIN - The Open Network,https://github.com/newton-blockchain,The next gen network to unite all blockchains and the existing Internet.,others,15,True,1567.0,278.0,216.0,14.0,41.0,35.0,2.0,60.0,,,,15.0,2020-05-21 22:54:43.000,2022-01-10 22:12:09.000,2022-01-10 19:23:18.000,2021-02-20 20:08:29.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,True,like,LIKE - LikeCoin,https://github.com/likecoin,LikeCoin aims to reinvent the Like by realigning creativity and reward. We enable attribution and cross-application..,others,15,True,5722.0,32.0,191.0,2.0,64.0,31.0,31.0,1700.0,148.0,122.0,1.0,34.0,2014-04-26 09:29:43.000,2022-01-12 10:35:54.000,2022-01-11 08:24:08.000,2021-08-22 18:12:19.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,True,chsb,CHSB - SwissBorg,https://github.com/SwissBorg,Wealthtech offering Swiss-made crypto investment solutions to the world.,defi,15,True,1763.0,71.0,179.0,,17.0,19.0,18.0,348.0,13.0,57.0,,65.0,2019-08-07 17:59:43.000,2022-01-11 12:10:42.000,2022-01-03 10:14:42.000,2022-01-03 10:40:41.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,True,ghst,GHST - Aavegotchi,https://github.com/aavegotchi,"Eco-governance token of Aavegotchi. Use GHST to purchase various digital assets within the Aavegotchi universe, such..",metaverse,15,True,1815.0,149.0,170.0,,86.0,19.0,3.0,34.0,12.0,79.0,,25.0,2020-08-21 13:57:28.000,2022-01-12 09:49:18.000,2022-01-12 09:49:15.000,2021-03-06 04:25:26.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,True,xht,XHT - HollaEx Token,https://github.com/bitholla,XHT token is utilized by exchange operators that are using the open-source software HollaEx Kit. Every exchange is..,others,15,False,6282.0,373.0,136.0,,109.0,12.0,67.0,1127.0,16.0,11.0,,24.0,2019-09-07 08:02:34.000,2022-01-12 14:39:19.000,2021-12-29 02:31:20.000,2021-12-29 02:53:21.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,True,kint,KINT - Kintsugi,https://github.com/interlay,"## What Is Kintsugi Network (KINT)? Kintsugi is Interlays canary network, an experiment with real economic value..",others,15,False,2541.0,330.0,129.0,36.0,27.0,10.0,58.0,458.0,9.0,6.0,,14.0,2020-03-31 10:53:54.000,2022-01-11 16:01:23.000,2022-01-11 11:55:23.000,2022-01-11 14:05:32.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,True,ost,OST - OST,https://github.com/OpenST,Protocol for consumer-app tokenization and an ERC-20 utility token that enables any app to launch branded tokens on..,others,15,False,2584.0,,120.0,,28.0,33.0,5.0,397.0,22.0,387.0,15.0,23.0,2017-10-24 19:09:30.000,2021-08-10 21:25:11.000,2020-11-04 15:33:00.000,2019-04-03 12:31:46.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,True,stsol,STSOL - Lido Staked SOL,https://github.com/ChorusOne,Lido-DAO governed liquid staking protocol for the Solana blockchain. Anyone who stakes their SOL tokens with Lido will..,others,15,False,3393.0,256.0,115.0,,25.0,57.0,,491.0,38.0,155.0,,14.0,2020-01-07 09:15:54.000,2022-01-11 13:43:07.000,2022-01-11 13:41:57.000,,3,['sol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,True,vsys,VSYS - V.SYSTEMS,https://github.com/virtualeconomy,V SYSTEMS (also known as VSYS) is a blockchain database cloud project that aims to create a brand new digital economy..,web3,15,False,6833.0,8.0,111.0,88.0,43.0,24.0,11.0,245.0,20.0,47.0,,59.0,2018-11-26 09:44:48.000,2022-01-12 02:30:48.000,2022-01-12 02:30:48.000,2021-12-21 08:32:57.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,True,xhdx,XHDX - HydraDX,https://github.com/galacticcouncil,No description.,others,15,False,854.0,24.0,98.0,190.0,31.0,24.0,14.0,184.0,55.0,121.0,,17.0,2020-08-10 07:55:46.000,2021-12-31 03:38:25.000,2021-12-30 19:35:12.000,2021-09-28 01:05:38.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,True,nbx,NBX - Netbox Coin,https://github.com/netboxglobal,"The first decentralized web browser with integrated blockchain node. Includes Netbox.Wallet, which is credited with..",web3,15,False,12217.0,1.0,92.0,440.0,26.0,20.0,9.0,1.0,1.0,,,397.0,2019-06-26 08:46:18.000,2021-12-03 11:39:01.000,2021-12-03 11:27:02.000,2021-12-03 11:39:12.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,True,blk,BLK - BlackCoin,https://github.com/CoinBlack,"Peer-to-peer cryptocurrency, which uses only proof-of-stake consensus mechanism.",others,15,False,3762.0,,79.0,308.0,57.0,26.0,5.0,3.0,8.0,22.0,,300.0,2015-08-18 10:08:00.000,2020-07-21 13:15:30.000,2020-07-21 13:15:30.000,2018-09-20 07:15:20.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
