,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
961,,nav,navcoin-core,https://github.com/navcoin/navcoin-core,bitcoin-core 0.13 fork ported for NavCoin.,others,24,False,2800.0,44.0,121.0,2246.0,86.0,25.0,30.0,569.0,44.0,337.0,,33.0,2017-02-22 04:57:00,2022-02-16 15:04:22.000,2022-02-15 20:56:24,2021-12-17 11:03:42.000,1.0,,,navcoin/navcoin-core,,,https://github.com/navcoin/navcoin-core,MIT,7.0.1,,,,,,,,,121324.0,,,,,,,,,,,,,,,,,,,,
962,,ren,ren-js,https://github.com/renproject/ren-js,RenJS - the official JavaScript library for interacting with RenVM.,others,24,False,1536.0,21.0,119.0,3749.0,32.0,21.0,166.0,154.0,3.0,28.0,75.0,9.0,2019-06-18 02:30:30,2022-02-15 00:19:30.000,2022-01-17 06:02:28,2022-01-10 11:57:50.000,1.0,,,renproject/ren-js,@renproject/ren,,https://github.com/renproject/ren-js,MIT,2.5.11,65.0,https://www.npmjs.com/package/@renproject/ren,2022-01-17 06:05:06.251,10.0,3749.0,,,,,,,,,,,,,,,,,,,,,,,,
963,,zil,Zilliqa-JavaScript-Library,https://github.com/Zilliqa/zilliqa-js,JavaScript SDK for Zilliqa blockchain.,others,24,False,1134.0,10.0,117.0,6164.0,70.0,21.0,72.0,337.0,2.0,103.0,49.0,28.0,2018-02-22 06:33:20,2022-02-14 03:04:53.000,2022-02-07 02:16:13,2022-02-03 08:47:50.000,1.0,,,Zilliqa/Zilliqa-JavaScript-Library,@zilliqa-js/blockchain,,https://github.com/Zilliqa/zilliqa-js,GPL-3.0,3.3.4,31.0,https://www.npmjs.com/package/@zilliqa-js/blockchain,2022-02-03 08:44:33.200,18.0,6162.0,,,,43.0,,,,,,,,,,,,,,,,,,,,Zilliqa/zilliqa-js
964,,dfi,app,https://github.com/DeFiCh/app,"DeFi Blockchain desktop app for Windows, Linux and Mac.",others,24,False,2405.0,25.0,117.0,53812.0,47.0,22.0,87.0,436.0,28.0,592.0,,29.0,2020-10-08 05:42:48,2022-02-16 08:24:28.000,2022-02-12 01:57:33,2022-02-04 13:26:27.000,1.0,,,DeFiCh/app,,,https://github.com/DeFiCh/app,MIT,2.9.1,,,,,,,,,807192.0,,,,,,,,,,,,,,,,,,,,
965,,sbr,saber-common,https://github.com/saber-hq/saber-common,Saber common utilities and libraries.,others,24,False,741.0,289.0,103.0,8644.0,23.0,7.0,141.0,479.0,7.0,5.0,76.0,17.0,2021-06-01 22:37:41,2022-02-16 05:14:30.000,2022-02-16 05:14:25,2022-02-14 15:16:01.533,1.0,,,saber-hq/saber-common,@saberhq/use-solana,,https://github.com/saber-hq/saber-common,Apache-2.0,1.12.44,76.0,https://www.npmjs.com/package/@saberhq/use-solana,2022-02-14 15:16:01.533,,8644.0,,,,,,,,,,,,,,,,,,,,,,,,
966,,btc,bip32,https://github.com/bitcoinjs/bip32,A BIP32 compatible library.,others,24,False,91.0,,94.0,492832.0,79.0,7.0,18.0,33.0,2.0,20.0,14229.0,5.0,2015-06-23 06:31:54,2021-11-16 23:12:44.209,2021-11-16 23:11:51,2021-11-16 23:12:44.209,1.0,,,bitcoinjs/bip32,bip32,,https://github.com/bitcoinjs/bip32,MIT,3.0.1,13202.0,https://www.npmjs.com/package/bip32,2021-11-16 23:12:44.209,1027.0,492832.0,,,,,,,,,,,,,,,,,,,,,,,,
967,,ant,radspec,https://github.com/aragon/radspec,Radspec is a safe interpreter for Ethereums NatSpec.,others,24,False,202.0,,91.0,1242.0,32.0,23.0,33.0,79.0,26.0,29.0,231.0,22.0,2017-12-08 18:52:38,2022-02-13 08:36:50.000,2021-09-08 17:11:16,2021-09-09 11:54:57.517,1.0,,,aragon/radspec,radspec,,https://github.com/aragon/radspec,MIT,1.12.0,205.0,https://www.npmjs.com/package/radspec,2020-08-28 22:19:38.045,26.0,1242.0,,,,,,,,,,,,,,,,,,,,,,,,
968,,chi,xaya,https://github.com/xaya/xaya,XAYA - Opensource Blockchain Gaming Platform.,others,24,False,34595.0,1075.0,82.0,100.0,42.0,16.0,16.0,42.0,2.0,65.0,,1060.0,2017-12-23 12:04:21,2022-02-14 10:59:22.000,2022-02-14 10:59:15,2021-09-16 11:08:41.000,1.0,,,xaya/xaya,,,https://github.com/xaya/xaya,MIT,1.6.0,,,,,,,,,4320.0,,,,,,,,,,,,,,,,,,,,
969,,near,near-sdk-as,https://github.com/near/near-sdk-as,Tools for building NEAR smart contracts in AssemblyScript.,others,24,False,632.0,,80.0,10537.0,35.0,7.0,36.0,631.0,46.0,41.0,1022.0,26.0,2020-03-04 02:16:13,2022-02-14 08:09:11.000,2021-07-12 17:52:44,2021-06-25 21:37:17.957,1.0,,,near/near-sdk-as,near-sdk-core,,https://github.com/near/near-sdk-as,MIT,3.2.1,1018.0,https://www.npmjs.com/package/near-sdk-core,2021-06-25 21:37:17.957,4.0,10537.0,,,,,,,,,,,,,,,,,,,,,,,,
970,,sol,oyster,https://github.com/solana-labs/oyster,SPL Governance Client API.,others,24,False,840.0,55.0,77.0,1694.0,86.0,22.0,27.0,240.0,40.0,244.0,12.0,16.0,2021-02-04 15:43:29,2022-02-16 15:40:49.491,2022-02-09 21:35:41,2022-02-16 15:40:49.491,1.0,,,solana-labs/oyster,@solana/spl-governance,,https://github.com/solana-labs/oyster,Apache-2.0,0.0.28,12.0,https://www.npmjs.com/package/@solana/spl-governance,2022-02-16 15:40:49.491,,1694.0,,,,,,,,,,,,,,,,,,,,,,,,
971,,fil,filecoin-ffi,https://github.com/filecoin-project/filecoin-ffi,C and CGO bindings for Filecoins Rust libraries.,others,24,False,502.0,11.0,68.0,23377.0,94.0,28.0,100.0,190.0,21.0,25.0,473.0,20.0,2019-11-21 16:51:37,2022-02-16 03:10:21.000,2022-02-09 14:27:49,2022-02-09 14:32:14.000,1.0,,,filecoin-project/filecoin-ffi,,,https://github.com/filecoin-project/filecoin-ffi,Apache-2.0,5ec5d805c01ea852,406.0,,,,,,,github.com/filecoin-project/filecoin-ffi,140265.0,https://pkg.go.dev/github.com/filecoin-project/filecoin-ffi,2021-12-13 20:11:05.000,67.0,,,,,,,,,,,,,,,,,
972,,btc,bip44-constants,https://github.com/bitcoinjs/bip44-constants,This package provides BIP44 coin constants as found here: https://github.com/satoshilabs/slips/blob/master/slip-0044.md.,others,24,False,473.0,50.0,57.0,11200.0,55.0,11.0,212.0,43.0,2.0,10.0,557.0,17.0,2015-07-21 19:53:33,2022-02-11 02:51:57.000,2022-02-11 02:51:52,2022-02-11 02:51:54.396,1.0,,,bitcoinjs/bip44-constants,bip44-constants,,https://github.com/bitcoinjs/bip44-constants,MIT,101.0.0,498.0,https://www.npmjs.com/package/bip44-constants,2022-02-11 02:51:54.396,59.0,11200.0,,,,,,,,,,,,,,,,,,,,,,,,
973,,near,borsh-js,https://github.com/near/borsh-js,TypeScript/JavaScript implementation of Binary Object Representation Serializer for Hashing.,others,24,False,115.0,5.0,57.0,403448.0,24.0,8.0,7.0,30.0,16.0,7.0,8025.0,20.0,2020-11-25 09:12:08,2022-01-26 20:25:43.000,2021-12-02 12:34:18,2021-12-02 12:52:00.000,1.0,,,near/borsh-js,borsh,,https://github.com/near/borsh-js,Apache-2.0,0.7.0,8022.0,https://www.npmjs.com/package/borsh,2021-12-02 12:34:47.541,3.0,403448.0,,,,,,,,,,,,,,,,,,,,,,,,
974,,btc,wif,https://github.com/bitcoinjs/wif,Bitcoin Wallet Import Format JS encoding/decoding module.,others,24,False,78.0,2.0,56.0,490733.0,26.0,8.0,16.0,17.0,1.0,8.0,18827.0,6.0,2015-08-20 09:56:08,2022-02-12 01:52:02.000,2022-02-12 01:51:54,2017-04-19 11:32:13.517,1.0,,,bitcoinjs/wif,wif,,https://github.com/bitcoinjs/wif,MIT,3.0.1,17138.0,https://www.npmjs.com/package/wif,2017-04-19 11:32:13.517,1689.0,490733.0,,,,,,,,,,,,,,,,,,,,,,,,
975,,ever,ton-client-js,https://github.com/tonlabs/ton-client-js,Everscale Javascript SDK.,others,24,False,1226.0,26.0,55.0,1949.0,11.0,22.0,79.0,353.0,9.0,13.0,244.0,22.0,2019-09-04 10:42:33,2022-02-16 13:00:39.000,2022-02-05 15:12:16,2022-02-05 15:19:29.622,1.0,,,tonlabs/ton-client-js,@tonclient/lib-web,,https://github.com/tonlabs/ton-client-js,Apache-2.0,1.30.0,244.0,https://www.npmjs.com/package/@tonclient/lib-web,2022-02-05 15:19:29.622,,1949.0,,,,,,,,,,,,,,,,,,,,,,,,
976,,eth,ethashjs,https://github.com/ethereumjs/ethashjs,Project is in active development and has been moved to the EthereumJS VM monorepo.,others,24,False,72.0,,54.0,325531.0,25.0,31.0,9.0,18.0,3.0,6.0,18321.0,12.0,2015-07-10 12:47:53,2020-12-10 09:27:05.000,2020-12-10 09:27:04,2020-06-10 09:18:24.000,1.0,,,ethereumjs/ethashjs,ethashjs,,https://github.com/ethereumjs/ethashjs,MPL-2.0,0.0.8,18198.0,https://www.npmjs.com/package/ethashjs,2020-06-10 09:14:49.581,123.0,325531.0,,,,,,,,,,,,,,,,,,,,,,,,
977,,keep,keep-ecdsa,https://github.com/keep-network/keep-ecdsa,The smart contracts and client behind the Keep ECDSA client.,others,24,False,5453.0,50.0,49.0,1756.0,20.0,20.0,120.0,742.0,66.0,164.0,57.0,25.0,2019-04-29 08:57:05,2022-02-11 01:35:13.000,2022-02-07 10:16:22,2022-01-05 21:48:19.000,1.0,,,keep-network/keep-ecdsa,@keep-network/keep-ecdsa,,https://github.com/keep-network/keep-ecdsa,MIT,solidity/v1.8.0,52.0,https://www.npmjs.com/package/@keep-network/keep-ecdsa,2022-01-07 12:46:48.282,5.0,1756.0,,,github.com/keep-network/keep-tecdsa,,https://pkg.go.dev/github.com/keep-network/keep-tecdsa,2021-12-15 16:25:30.000,,,,,,,,,,,,,,,,,,
978,,eth,ethereumjs-account,https://github.com/ethereumjs/ethereumjs-account,Project is in active development and has been moved to the EthereumJS VM monorepo.,others,24,False,139.0,,45.0,1180890.0,31.0,25.0,19.0,47.0,,17.0,53807.0,13.0,2015-07-10 15:18:40,2020-11-04 18:34:20.000,2020-11-04 18:34:19,2019-01-14 15:47:06.000,1.0,,,ethereumjs/ethereumjs-account,ethereumjs-account,org.webjars.npm:ethereumjs-account,https://github.com/ethereumjs/ethereumjs-account,GPL-2.0,3.0.0,51369.0,https://www.npmjs.com/package/ethereumjs-account,2019-01-14 15:43:52.923,2438.0,1180890.0,https://search.maven.org/artifact/org.webjars.npm/ethereumjs-account,2016-07-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,
979,,bzz,bee-js,https://github.com/ethersphere/bee-js,Javascript client library for connecting to Bee decentralised storage.,others,24,False,316.0,66.0,44.0,1583.0,21.0,19.0,25.0,365.0,43.0,161.0,86.0,11.0,2020-11-05 16:23:53,2022-02-16 09:15:10.858,2022-02-16 09:10:36,2022-02-16 09:15:10.858,1.0,,,ethersphere/bee-js,@ethersphere/bee-js,,https://github.com/ethersphere/bee-js,BSD-3-Clause,3.3.1,85.0,https://www.npmjs.com/package/@ethersphere/bee-js,2022-02-16 09:15:10.858,1.0,1583.0,,,,,,,,,,,,,,,,,,,,,,,,
980,,rdn,raiden-contracts,https://github.com/raiden-network/raiden-contracts,Raiden Network Smart Contracts.,others,24,False,2433.0,37.0,43.0,614.0,47.0,15.0,67.0,897.0,172.0,543.0,57.0,25.0,2018-03-05 17:06:47,2022-02-15 14:34:47.000,2022-02-07 09:23:59,2022-01-13 09:50:00.000,1.0,,,raiden-network/raiden-contracts,,,https://github.com/raiden-network/raiden-contracts,MIT,0.40.2,40.0,,,,,,,,,,,,raiden-contracts,https://pypi.org/project/raiden-contracts,2022-01-05 10:41:04,614.0,,,,,,,,,17.0,,,,
981,,erg,sigma-rust,https://github.com/ergoplatform/sigma-rust,Alternative and simple implementation of ErgoTree interpreter.,others,24,False,2309.0,360.0,37.0,4254.333333333333,21.0,10.0,489.0,291.0,44.0,218.0,6.0,21.0,2020-04-02 04:21:26,2022-02-14 16:01:45.000,2022-02-14 16:01:39,2021-10-07 11:15:39.000,1.0,,,ergoplatform/sigma-rust,ergo-lib-wasm-browser,,https://github.com/ergoplatform/sigma-rust,CC0-1.0,0.14.0,,https://www.npmjs.com/package/ergo-lib-wasm-browser,2021-12-30 10:31:26.956,,4178.0,,,,,,,,,,,,ergo-lib,https://crates.io/crates/ergo-lib,2021-10-07 09:43:07.917,6.0,76.33333333333333,1557.0,,,,,,,
982,,ada,plutus,https://github.com/input-output-hk/plutus,The Plutus language implementation and tools.,others,23,True,9564.0,126.0,1338.0,,378.0,112.0,2.0,3516.0,79.0,800.0,,118.0,2016-11-15 22:38:43,2022-02-16 17:06:47.000,2022-02-16 12:25:36,,2.0,,,input-output-hk/plutus,,,https://github.com/input-output-hk/plutus,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,eth,remix,https://github.com/ethereum/remix,This has been moved to https://github.com/ethereum/remix-project.,others,23,False,2877.0,,1126.0,318.0,419.0,76.0,48.0,790.0,20.0,,92.0,51.0,2016-04-11 09:05:03,2021-03-02 05:11:35.000,2020-09-09 12:31:39,2020-06-26 08:52:54.000,2.0,,,ethereum/remix,remix-analyzer,,https://github.com/ethereum/remix,MIT,0.2.3,81.0,https://www.npmjs.com/package/remix-analyzer,2020-06-26 08:18:18.879,11.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,
984,,zxc,erc721,https://github.com/nibbstack/erc721,The reference implementation of the ERC-721 non-fungible token standard.,others,23,True,557.0,20.0,824.0,844.0,289.0,30.0,28.0,165.0,4.0,125.0,16.0,11.0,2018-05-07 18:12:45,2022-01-04 17:26:52.000,2022-01-04 17:26:52,2021-12-02 08:30:32.000,2.0,,,nibbstack/erc721,@0xcert/ethereum-erc721,,https://github.com/nibbstack/erc721,MIT,2.6.1,8.0,https://www.npmjs.com/package/@0xcert/ethereum-erc721,2021-11-24 12:54:25.409,8.0,844.0,,,,,,,,,,,,,,,,,,,,,,,,
985,,ant,client,https://github.com/aragon/client,(Aragon 1) Create and manage decentralized organizations on Ethereum.,others,23,True,1103.0,11.0,783.0,578.0,239.0,85.0,38.0,1027.0,181.0,507.0,7.0,67.0,2017-03-01 15:45:32,2022-02-16 07:03:26.000,2022-01-22 08:40:15,2021-08-02 16:06:19.000,2.0,,,aragon/client,,,https://github.com/aragon/client,AGPL-3.0,0.9.0,7.0,,,,,,,,34109.0,,,,,,,,,,,,,,,,,,,,
986,,strax,StratisBitcoinFullNode,https://github.com/stratisproject/StratisBitcoinFullNode,Bitcoin full node in C#.,others,23,True,3815.0,,772.0,197.0,290.0,115.0,13.0,3170.0,198.0,910.0,73.0,74.0,2016-09-03 04:32:51,2021-08-16 11:06:15.000,2021-08-16 11:06:15,2021-04-12 13:06:42.000,2.0,,,stratisproject/StratisBitcoinFullNode,,,https://github.com/stratisproject/StratisBitcoinFullNode,MIT,1.2.1.0,73.0,,,,,,,,12049.0,,,,,,,,,,,,,,,,,,,,
987,,bnt,contracts-solidity,https://github.com/bancorprotocol/contracts-solidity,Bancor Protocol Contracts.,others,23,True,4886.0,40.0,759.0,423.0,344.0,56.0,46.0,605.0,,58.0,9.0,24.0,2017-02-15 17:38:52,2022-02-16 14:13:57.000,2022-02-02 11:38:39,2022-02-02 00:29:15.365,2.0,,,bancorprotocol/contracts-solidity,@bancor/contracts-solidity,,https://github.com/bancorprotocol/contracts-solidity,ICU,0.7.5,9.0,https://www.npmjs.com/package/@bancor/contracts-solidity,2022-02-02 00:43:15.961,,423.0,,,,,,,,,,,,,,,,,,,,,,,,
988,,etc,besu,https://github.com/hyperledger/besu,"An enterprise-grade Java-based, Apache 2.0 licensed Ethereum client https://wiki.hyperledger.org/display/besu.",others,23,True,3278.0,154.0,637.0,,358.0,49.0,79.0,2242.0,250.0,983.0,,124.0,2019-09-04 21:11:20,2022-02-16 18:17:02.000,2022-02-16 16:05:37,2022-02-16 18:13:39.000,2.0,,,hyperledger/besu,,,https://github.com/hyperledger/besu,Apache-2.0,22.1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,ogn,OriginProtocol/origin,https://github.com/OriginProtocol/origin,Monorepo for our developer tools and decentralized marketplace application.,others,23,True,14919.0,,635.0,14.0,197.0,70.0,4.0,3266.0,393.0,1097.0,,191.0,2017-08-01 22:06:57,2022-02-12 08:56:21.000,2021-11-14 01:21:48,2019-02-05 01:23:48.260,2.0,,,OriginProtocol/origin,nick-origin-graphql,,https://github.com/OriginProtocol/origin,MIT,0.2.1,,https://www.npmjs.com/package/nick-origin-graphql,2019-02-05 01:23:48.260,,14.0,,,,,,,,,,,,,,,,,,,,,,,,
990,,ant,use-wallet,https://github.com/aragon/use-wallet,useWallet() All-in-one solution to connect a dapp to an Ethereum provider.,others,23,True,140.0,16.0,544.0,,134.0,26.0,11.0,124.0,25.0,40.0,1913.0,27.0,2020-01-21 04:23:48,2022-02-15 11:34:51.000,2022-02-01 09:42:06,2022-01-14 11:15:18.000,2.0,,,aragon/use-wallet,,,https://github.com/aragon/use-wallet,MIT,0.13.4,1913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,grc,Gridcoin-Research,https://github.com/gridcoin-community/Gridcoin-Research,Gridcoin-Research.,others,23,True,6335.0,96.0,538.0,828.0,161.0,89.0,75.0,1483.0,50.0,903.0,,82.0,2014-08-25 23:41:04,2022-02-13 21:11:07.000,2022-02-13 17:50:21,2021-08-01 23:46:37.000,2.0,,,gridcoin-community/Gridcoin-Research,,,https://github.com/gridcoin-community/Gridcoin-Research,MIT,5.3.2.0,,,,,,,,,57997.0,,,,,,,,,,,,,,,,,,,,
992,,eos,eosio.cdt,https://github.com/EOSIO/eosio.cdt,EOSIO.CDT (Contract Development Toolkit) is a suite of tools used to build EOSIO contracts.,others,23,True,2283.0,,506.0,1931.0,290.0,69.0,25.0,798.0,68.0,401.0,,64.0,2018-06-15 14:23:07,2022-02-15 21:37:55.000,2021-07-12 23:08:48,2021-07-13 13:00:45.000,2.0,,,EOSIO/eosio.cdt,,,https://github.com/EOSIO/eosio.cdt,MIT,1.8.1,,,,,,,,,83075.0,,,,,,,,,,,,,,,,,,,,
993,,hnt,miner,https://github.com/helium/miner,Miner for the helium blockchain.,others,23,True,2685.0,198.0,489.0,,178.0,90.0,17.0,1064.0,117.0,243.0,,38.0,2018-09-14 01:22:41,2022-02-16 18:17:10.000,2022-02-16 15:46:56,2022-02-10 19:35:00.000,2.0,,,helium/miner,,,https://github.com/helium/miner,Apache-2.0,alidator1.7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,btc,btcutil,https://github.com/btcsuite/btcutil,Provides bitcoin-specific convenience functions and types.,others,23,True,322.0,4.0,456.0,,403.0,30.0,13.0,157.0,1.0,45.0,10047.0,37.0,2013-05-28 23:25:26,2022-01-29 00:59:43.000,2022-01-29 00:59:43,2020-04-11 00:06:09.000,2.0,,,btcsuite/btcutil,,,https://github.com/btcsuite/btcutil,ISC,v1.0.2,7520.0,,,,,,,github.com/btcsuite/btcutil,,https://pkg.go.dev/github.com/btcsuite/btcutil,2022-01-29 00:59:43.000,2527.0,,,,,,,,,,,,,,,,,
995,,oac,community-platform,https://github.com/ONEARMY/community-platform,A platform to build useful communities that aim to tackle global problems.,others,23,True,3826.0,355.0,397.0,,135.0,36.0,26.0,844.0,69.0,549.0,,59.0,2018-09-27 12:14:10,2022-02-16 09:17:44.000,2022-02-16 09:17:41,2022-02-05 10:42:23.000,2.0,,,ONEARMY/community-platform,,,https://github.com/ONEARMY/community-platform,MIT,1.9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,etn,electroneum,https://github.com/electroneum/electroneum,"Electroneum: the secure, humanitarian, mobile cryptocurrency.",others,23,True,9246.0,,378.0,12256.0,193.0,93.0,17.0,83.0,97.0,284.0,,288.0,2017-10-31 22:55:17,2021-11-12 05:37:55.000,2021-10-01 15:33:11,2021-10-01 16:21:31.000,2.0,,,electroneum/electroneum,,,https://github.com/electroneum/electroneum,,4.0.0.1,,,,,,,,,625093.0,,,,,,,,,,,,,,,,,,,,
997,,miota,iota.py,https://github.com/iotaledger/iota.py,PyOTA: The IOTA Python API Library.,others,23,False,992.0,,351.0,1797.0,136.0,52.0,33.0,169.0,39.0,143.0,592.0,36.0,2016-11-27 15:37:47,2021-10-22 19:30:28.000,2020-06-04 09:46:38,2019-10-21 10:07:31.000,2.0,,,iotaledger/iota.py,,,https://github.com/iotaledger/iota.py,MIT,2.1.0,485.0,,,,,,,,813.0,,,,PyOTA,https://pypi.org/project/PyOTA,2020-06-04 10:10:52,1784.0,,,,,,,,,107.0,,,,
998,,kava,kava,https://github.com/Kava-Labs/kava,DeFi for Crypto.,others,23,True,1060.0,46.0,344.0,,232.0,35.0,141.0,1018.0,46.0,102.0,41.0,29.0,2018-05-19 21:55:49,2022-02-15 20:05:51.000,2022-02-15 20:05:50,2022-01-27 00:59:15.000,2.0,,,Kava-Labs/kava,,,https://github.com/Kava-Labs/kava,Apache-2.0,0.16.1,31.0,,,,,,,github.com/kava-labs/kava,,https://pkg.go.dev/github.com/kava-labs/kava,2022-01-27 00:43:31.000,10.0,,,,,,,,,,,,,,,,,
999,,vtc,vertcoin-core,https://github.com/vertcoin-project/vertcoin-core,A digital currency with mining decentralisation and ASIC resistance as a key focus.,others,23,True,27091.0,,334.0,5774.0,120.0,90.0,25.0,87.0,16.0,63.0,,945.0,2017-02-07 21:38:35,2022-01-23 00:07:36.000,2021-06-20 23:16:51,2021-01-09 00:01:58.000,2.0,,,vertcoin-project/vertcoin-core,,,https://github.com/vertcoin-project/vertcoin-core,MIT,0.17.1,,,,,,,,,346499.0,,,,,,,,,,,,,,,,,,,,
1000,,vtc,vertcoin-project/vertcoin-core,https://github.com/vertcoin-project/vertcoin-core,A digital currency with mining decentralisation and ASIC resistance as a key focus.,others,23,True,27091.0,,334.0,5774.0,120.0,90.0,25.0,87.0,16.0,63.0,,945.0,2017-02-07 21:38:35,2022-01-23 00:07:36.000,2021-06-20 23:16:51,2021-01-09 00:01:58.000,2.0,,,vertcoin-project/vertcoin-core,,,https://github.com/vertcoin-project/vertcoin-core,MIT,0.17.1,,,,,,,,,346499.0,,,,,,,,,,,,,,,,,,,,
1001,,miota,firefly,https://github.com/iotaledger/firefly,IOTAs New Wallet.,others,23,True,962.0,112.0,330.0,1503.0,72.0,50.0,15.0,1061.0,235.0,847.0,,27.0,2020-04-30 16:27:21,2022-02-16 18:03:51.000,2022-02-16 12:22:35,2022-01-24 16:53:18.000,2.0,,,iotaledger/firefly,,,https://github.com/iotaledger/firefly,Apache-2.0,desktop-1.3.3,,,,,,,,,16541.0,,,,,,,,,,,,,,,,,,,,
1002,,neo,neo-python,https://github.com/CityOfZion/neo-python,Python Node and SDK for the NEO 2.x blockchain. For NEO 3.x go to our successor project neo-mamba.,others,23,True,2308.0,,316.0,382.0,208.0,40.0,30.0,759.0,25.0,268.0,38.0,61.0,2017-07-16 23:05:32,2021-11-15 12:15:55.000,2021-11-15 12:15:55,2019-09-16 11:44:22.000,2.0,,,cityofzion/neo-python,,,https://github.com/CityOfZion/neo-python,MIT,0.9.1,30.0,,,,,,,,,,,,neo-python,https://pypi.org/project/neo-python,2019-09-16 11:44:22,382.0,,,,,,,,,8.0,,,,
1003,,okt,exchain,https://github.com/okex/exchain,The Infrastructure of Decentralized Exchange.,others,23,True,995.0,207.0,307.0,15.0,99.0,39.0,107.0,1361.0,37.0,174.0,29.0,44.0,2020-03-25 23:01:41,2022-02-16 13:24:30.000,2022-02-16 11:28:17,2022-02-07 12:10:45.000,2.0,,,okex/exchain,,,https://github.com/okex/exchain,Apache-2.0,v1.1.7,20.0,,,,,,,github.com/okex/exchain,315.0,https://pkg.go.dev/github.com/okex/exchain,2022-02-07 12:10:45.000,9.0,,,,,,,,,,,,,,,,,
1004,,vite,go-vite,https://github.com/vitelabs/go-vite,Official Go implementation of the Vite protocol.,others,23,True,6418.0,32.0,293.0,1479.0,131.0,37.0,72.0,494.0,27.0,51.0,4.0,34.0,2018-05-14 16:43:43,2022-02-15 07:39:25.000,2022-02-13 05:44:40,2022-01-21 11:34:13.000,2.0,,,vitelabs/go-vite,,,https://github.com/vitelabs/go-vite,GPL-3.0,2.11.1,3.0,,,,,,,github.com/vitelabs/go-vite,57706.0,https://pkg.go.dev/github.com/vitelabs/go-vite,2022-01-21 11:32:38.000,1.0,,,,,,,,,,,,,,,,,
1005,,ark,desktop-wallet,https://github.com/ArkEcosystem/desktop-wallet,Multi Platform ARK Desktop Wallet.,others,23,True,3127.0,,289.0,9934.0,187.0,48.0,50.0,3270.0,54.0,754.0,,38.0,2016-11-13 13:39:11,2021-07-07 01:36:41.000,2021-07-07 01:36:40,2021-03-10 16:30:08.000,2.0,,,ArkEcosystem/desktop-wallet,,,https://github.com/ArkEcosystem/desktop-wallet,MIT,2.9.5,,,,,,,,,625883.0,,,,,,,,,,,,,,,,,,,,
1006,,rdd,reddcoin,https://github.com/reddcoin-project/reddcoin,Reddcoin: the digital social currency.,others,23,False,11025.0,,282.0,5307.0,114.0,135.0,25.0,32.0,51.0,104.0,,351.0,2014-03-18 20:29:50,2022-02-01 04:45:51.000,2020-07-14 01:21:05,2020-09-23 22:05:38.000,2.0,,,reddcoin-project/reddcoin,,,https://github.com/reddcoin-project/reddcoin,MIT,3.10.3,,,,,,,,,504169.0,,,,,,,,,,,,,,,,,,,,
1007,,rtm,raptoreum,https://github.com/Raptor3um/raptoreum,,others,23,True,17098.0,10.0,263.0,7981.0,76.0,28.0,6.0,50.0,22.0,43.0,,502.0,2021-02-25 15:31:08,2022-02-15 22:49:21.000,2021-12-13 18:57:27,2021-11-23 18:39:50.000,2.0,,,Raptor3um/raptoreum,,,https://github.com/Raptor3um/raptoreum,MIT,1.2.15.3,,,,,,,,,95783.0,,,,,,,,,,,,,,,,,,,,
1008,,klay,klaytn,https://github.com/klaytn/klaytn,Official Go implementation of the Klaytn protocol.,others,23,True,3316.0,543.0,238.0,,100.0,34.0,24.0,1104.0,30.0,60.0,26.0,27.0,2019-06-11 01:22:29,2022-02-16 09:24:51.000,2022-02-15 10:15:44,2021-12-27 08:35:19.000,2.0,,,klaytn/klaytn,,,https://github.com/klaytn/klaytn,LGPL-3.0,1.7.3,26.0,,,,,,,github.com/Klaytn/Klaytn,,https://pkg.go.dev/github.com/Klaytn/Klaytn,2021-07-07 17:27:00.882,,,,,,,,,,,,,,,,,,
