,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,trending,labels,new_addition,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
1063,,gbyte,ocore,https://github.com/byteball/ocore,Core library for Obyte.,others,22,False,2286.0,3.0,142.0,153.0,96.0,33.0,135.0,222.0,21.0,43.0,58.0,21.0,2016-08-14 12:51:08.000,2021-12-12 12:57:17.000,2021-12-12 12:57:10.000,2018-08-22 10:32:16.339,2,,,,byteball/ocore,byteballcore,,https://github.com/byteball/ocore,MIT,0.2.93,,https://www.npmjs.com/package/byteballcore,2018-08-22 10:32:16.339,58.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,
1064,,nlg,gulden-official,https://github.com/Gulden/gulden-official,Blockchain as intended.,others,22,False,20243.0,4.0,136.0,2415.0,47.0,40.0,86.0,66.0,52.0,153.0,,561.0,2015-08-13 10:46:44.000,2021-12-14 12:59:52.000,2021-12-01 14:53:00.000,2021-12-01 19:21:57.000,2,,,,Gulden/gulden-official,,,https://github.com/Gulden/gulden-official,,2.4.8,,,,,,,,,185999.0,,,,,,,,,,,,,,,,,,,,
1065,,rep,augur.js,https://github.com/AugurProject/augur.js,Augur JavaScript API.,others,22,False,3926.0,,131.0,2354.0,31.0,37.0,1204.0,472.0,1.0,128.0,107.0,33.0,2015-04-15 08:35:27.000,2021-05-09 06:40:39.000,2020-01-22 21:44:37.000,2020-01-22 21:43:28.453,2,,,,AugurProject/augur.js,augur.js,,https://github.com/AugurProject/augur.js,MIT,6.7.3,76.0,https://www.npmjs.com/package/augur.js,2020-01-22 21:43:28.453,31.0,2354.0,,,,,,,,,,,,,,,,,,,,,,,,
1066,,regen,regen-ledger,https://github.com/regen-network/regen-ledger,Blockchain for planetary regeneration.,others,22,False,687.0,34.0,128.0,25.0,57.0,27.0,30.0,311.0,120.0,260.0,15.0,27.0,2018-05-16 21:10:11.000,2022-01-19 15:56:41.000,2022-01-19 15:41:06.000,2021-11-23 23:01:38.000,2,,,,regen-network/regen-ledger,,,https://github.com/regen-network/regen-ledger,Apache-2.0,2.1.0,6.0,,,,,,,github.com/regen-network/regen-ledger/x/ecocredit,800.0,https://pkg.go.dev/github.com/regen-network/regen-ledger/x/ecocredit,2021-11-23 22:48:55.000,9.0,,,,,,,,,,,,,,,,,
1067,,grt,graphprotocol/indexer,https://github.com/graphprotocol/indexer,Graph Protocol indexer components and infrastructure.,others,22,False,1162.0,37.0,125.0,503.0,45.0,34.0,40.0,209.0,76.0,73.0,3.0,24.0,2020-07-07 12:07:51.000,2022-01-19 13:16:50.000,2022-01-19 13:14:29.000,2022-01-05 16:58:36.025,2,,,,graphprotocol/indexer,@graphprotocol/indexer-common,,https://github.com/graphprotocol/indexer,MIT,0.18.6,,https://www.npmjs.com/package/@graphprotocol/indexer-common,2022-01-05 16:58:36.025,3.0,503.0,,,,,,,,,,,,,,,,,,,,,,,,
1068,,atom,relayer,https://github.com/cosmos/relayer,An IBC relayer for ibc-go.,others,22,False,577.0,30.0,124.0,14.0,195.0,25.0,64.0,347.0,33.0,182.0,46.0,86.0,2020-02-29 17:11:24.000,2022-01-19 00:57:06.000,2022-01-13 23:06:43.000,2022-01-05 17:02:25.000,2,,,,cosmos/relayer,,,https://github.com/cosmos/relayer,Apache-2.0,v2.0.0,29.0,,,,,,,github.com/cosmos/relayer,313.0,https://pkg.go.dev/github.com/cosmos/relayer,2022-01-05 17:02:25.000,17.0,,,,,,,,,,,,,,,,,
1069,,hbar,hedera-services,https://github.com/hashgraph/hedera-services,"Crypto, token, consensus, file, and smart contract services for the Hedera public ledger.",others,22,False,6460.0,382.0,119.0,,36.0,29.0,52.0,1301.0,370.0,1093.0,2.0,37.0,2020-05-06 17:17:43.000,2022-01-19 17:46:11.000,2022-01-18 22:29:19.000,2022-01-04 23:08:14.000,2,,,,hashgraph/hedera-services,,com.hedera.hashgraph:test-clients,https://github.com/hashgraph/hedera-services,Apache-2.0,0.21.2,2.0,,,,,https://search.maven.org/artifact/com.hedera.hashgraph/test-clients,2021-01-25 20:48:10.000,,,,,,,,,,,,,,,,,,,,,,
1070,,prv,incognito-chain,https://github.com/incognitochain/incognito-chain,A platform for decentralized privacy coins.,others,22,False,41950.0,442.0,118.0,,39.0,10.0,100.0,1052.0,32.0,313.0,5.0,71.0,2019-02-19 08:59:41.000,2022-01-19 15:05:50.000,2022-01-17 10:00:50.000,2022-01-17 11:07:03.000,2,,,,incognitochain/incognito-chain,,,https://github.com/incognitochain/incognito-chain,MIT,mainnet_20220117_1,1.0,,,,,,,github.com/incognitochain/incognito-chain,,https://pkg.go.dev/github.com/incognitochain/incognito-chain,2021-04-23 08:47:40.000,4.0,,,,,,,,,,,,,,,,,
1071,,veil,veil,https://github.com/Veil-Project/veil,Veil-Project.,others,22,False,19661.0,3.0,103.0,1568.0,83.0,29.0,27.0,502.0,94.0,388.0,,740.0,2018-12-13 06:48:16.000,2022-01-17 08:08:07.000,2021-11-28 05:29:06.000,2021-05-19 20:17:22.000,2,,,,veil-project/veil,,,https://github.com/Veil-Project/veil,MIT,1.2.2.1,,,,,,,,,56476.0,,,,,,,,,,,,,,,,,,,,
1072,,dot,tools,https://github.com/polkadot-js/tools,"Various cli tools for Polkadot and Substrate chains, including basic node monitoring, making API queries via a cli app..",others,22,False,653.0,90.0,101.0,10544.0,45.0,7.0,196.0,285.0,4.0,39.0,5.0,17.0,2018-11-09 07:47:32.000,2022-01-17 10:15:39.994,2022-01-17 10:15:13.000,2022-01-16 07:02:58.000,2,,,True,polkadot-js/tools,@polkadot/vanitygen,,https://github.com/polkadot-js/tools,Apache-2.0,0.48.12,5.0,https://www.npmjs.com/package/@polkadot/vanitygen,2022-01-17 10:15:39.994,,10544.0,,,,,,,,,,,,,,,,,,,,,,,,
1073,,fil,bellperson,https://github.com/filecoin-project/bellperson,zk-SNARK library.,others,22,False,467.0,4.0,95.0,4886.0,80.0,25.0,54.0,202.0,28.0,24.0,29.0,25.0,2019-03-20 07:36:18.000,2022-01-18 08:21:52.000,2022-01-11 18:58:01.000,2022-01-11 18:58:32.640,2,,,,filecoin-project/bellperson,,,https://github.com/filecoin-project/bellperson,MIT,0.18.2,,,,,,,,,,,,,,,,,bellperson,https://crates.io/crates/bellperson,2022-01-11 18:58:32.640,29.0,4886.0,129104.0,,,,,,,
1074,,ccx,conceal-core,https://github.com/ConcealNetwork/conceal-core,Conceal Core - Daemon & Wallets (CLI).,others,22,False,1317.0,115.0,95.0,1486.0,53.0,36.0,71.0,252.0,1.0,8.0,,21.0,2018-04-29 23:42:44.000,2022-01-19 00:06:49.000,2021-12-09 17:07:30.000,2021-12-07 11:47:59.000,2,,,,ConcealNetwork/conceal-core,,,https://github.com/ConcealNetwork/conceal-core,MIT,6.5.2,,,,,,,,,60932.0,,,,,,,,,,,,,,,,,,,,
1075,,avax,coreth,https://github.com/ava-labs/coreth,"Code and wrapper to extract Ethereum blockchain functionalities without network/consensus, for building custom..",others,22,False,2518.0,587.0,93.0,,53.0,43.0,239.0,154.0,8.0,24.0,63.0,26.0,2020-02-04 22:04:12.000,2022-01-19 16:47:22.000,2022-01-19 00:18:27.000,2021-12-21 15:56:52.000,2,,,,ava-labs/coreth,,,https://github.com/ava-labs/coreth,LGPL-3.0,v0.8.3,45.0,,,,,,,github.com/ava-labs/coreth,,https://pkg.go.dev/github.com/ava-labs/coreth,2022-01-07 03:53:08.000,18.0,,,,,,,,,,,,,,,,,
1076,,mana,decentraland-dapps,https://github.com/decentraland/decentraland-dapps,Common modules for dApps.,others,22,False,461.0,19.0,92.0,5612.0,44.0,19.0,471.0,165.0,13.0,30.0,61.0,18.0,2018-07-19 23:15:07.000,2022-01-17 13:19:50.992,2022-01-05 17:10:58.000,2022-01-05 17:13:32.000,2,,,,decentraland/decentraland-dapps,decentraland-dapps,,https://github.com/decentraland/decentraland-dapps,Apache-2.0,12.34.0,55.0,https://www.npmjs.com/package/decentraland-dapps,2022-01-17 13:19:50.992,6.0,5612.0,,,,,,,,,,,,,,,,,,,,,,,,
1077,,snx,synpress,https://github.com/Synthetixio/synpress,Synpress is an wrapper around Cypress.io with metamask support thanks to puppeteer.,others,22,False,815.0,131.0,91.0,4398.0,26.0,6.0,120.0,264.0,8.0,31.0,20.0,11.0,2020-11-18 22:10:14.000,2022-01-19 17:05:28.000,2021-12-21 21:42:16.000,2021-12-21 22:18:36.000,2,,,,Synthetixio/synpress,@synthetixio/synpress,,https://github.com/Synthetixio/synpress,MIT,1.1.1,20.0,https://www.npmjs.com/package/@synthetixio/synpress,2021-12-21 22:18:30.211,,4398.0,,,,,,,,,,,,,,,,,,,,,,,,
1078,,html,HTMLCOIN,https://github.com/HTMLCOIN/HTMLCOIN,,others,22,False,24970.0,3.0,87.0,2429.0,63.0,34.0,21.0,21.0,5.0,63.0,,849.0,2017-09-13 14:02:27.000,2022-01-03 15:35:25.000,2021-11-24 09:39:13.000,2021-11-24 09:40:18.000,2,,,,HTMLCOIN/HTMLCOIN,,,https://github.com/HTMLCOIN/HTMLCOIN,MIT,2.5.2,,,,,,,,,121473.0,,,,,,,,,,,,,,,,,,,,
1079,,maid,lru_time_cache,https://github.com/maidsafe/lru_time_cache,LRU cache settable via size or time to live.,others,22,False,347.0,,86.0,19428.666666666668,43.0,23.0,39.0,146.0,4.0,10.0,123.0,36.0,2015-04-09 11:56:25.000,2021-11-05 18:12:26.000,2021-06-09 10:48:00.000,2021-06-09 10:49:50.724,2,,,,maidsafe/lru_time_cache,,,https://github.com/maidsafe/lru_time_cache,MIT,0.11.11,,,,,,,,,,,,,,,,,lru_time_cache,https://crates.io/crates/lru_time_cache,2021-06-09 10:49:50.724,123.0,19428.666666666668,617136.0,,,,,,,
1080,,idna,idena-desktop,https://github.com/idena-network/idena-desktop,"Idena Desktop client for Windows, Mac, and Linux.",others,22,False,916.0,28.0,86.0,264990.0,63.0,9.0,100.0,584.0,17.0,129.0,,43.0,2019-05-27 20:19:44.000,2022-01-13 13:42:02.000,2022-01-10 13:10:45.000,2022-01-10 14:12:36.000,2,,,,idena-network/idena-desktop,,,https://github.com/idena-network/idena-desktop,MIT,0.29.0,,,,,,,,,7684737.0,,,,,,,,,,,,,,,,,,,,
1081,,ant,aragon.js,https://github.com/aragon/aragon.js,(Aragon 1) A monorepo of JavaScript libraries for interacting with Aragon.,others,22,False,646.0,,83.0,1294.0,51.0,21.0,89.0,315.0,50.0,134.0,325.0,36.0,2017-07-24 13:03:16.000,2021-10-22 07:13:06.000,2021-10-21 17:36:23.000,2021-10-21 16:41:42.480,2,,,,aragon/aragon.js,@aragon/wrapper,,https://github.com/aragon/aragon.js,AGPL-3.0,5.5.1,290.0,https://www.npmjs.com/package/@aragon/wrapper,2021-10-21 16:41:42.480,35.0,1294.0,,,,,,,,,,,,,,,,,,,,,,,,
1082,,ctxc,CortexTheseus,https://github.com/CortexFoundation/CortexTheseus,"Cortex - AI on Blockchain, Official Golang implementation.",others,22,False,25094.0,187.0,81.0,51.0,33.0,13.0,100.0,1088.0,32.0,45.0,17.0,432.0,2018-04-25 09:20:31.000,2022-01-19 10:51:51.000,2022-01-19 10:51:51.000,2021-12-16 05:52:03.913,2,,,,CortexFoundation/CortexTheseus,,,https://github.com/CortexFoundation/CortexTheseus,GPL-3.0,v1.10.30,11.0,,,,,,,github.com/CortexFoundation/CortexTheseus,1454.0,https://pkg.go.dev/github.com/CortexFoundation/CortexTheseus,2021-12-24 21:17:01.011,6.0,,,,,,,,,,,,,,,,,
1083,,xlm,django-polaris,https://github.com/stellar/django-polaris,An extendable Django app for building modular Stellar services.,others,22,False,693.0,28.0,79.0,962.0,47.0,14.0,66.0,317.0,12.0,260.0,16.0,23.0,2019-10-31 19:24:20.000,2022-01-13 21:40:41.000,2022-01-13 21:40:40.000,2021-12-01 20:50:41.000,2,,,,stellar/django-polaris,,,https://github.com/stellar/django-polaris,Apache-2.0,2.1.2,16.0,,,,,,,,13587.0,,,,django-polaris,https://pypi.org/project/django-polaris,2021-12-01 20:46:26.000,440.0,,,,,,,,,,,,,
1084,,rune,asgardex-electron,https://github.com/thorchain/asgardex-electron,||| ASGARDEX Electron App ||| 100% open-source desktop wallet and decentralized exchange for THORChain.,others,22,False,1039.0,80.0,78.0,4206.0,33.0,9.0,41.0,1058.0,59.0,921.0,,24.0,2020-04-16 08:37:39.000,2022-01-19 17:33:40.000,2022-01-19 17:33:34.000,2022-01-19 16:51:42.000,2,,,,thorchain/asgardex-electron,,,https://github.com/thorchain/asgardex-electron,MIT,0.7.0,,,,,,,,,88344.0,,,,,,,,,,,,,,,,,,,,
1085,,zen,arizen,https://github.com/HorizenOfficial/arizen,Arizen is the API wallet for Horizen with encrypted and only locally stored files!.,others,22,False,1504.0,,76.0,2903.0,61.0,25.0,24.0,301.0,12.0,155.0,,30.0,2017-07-13 19:04:54.000,2021-11-22 09:48:28.000,2020-07-25 21:22:13.000,2021-11-22 16:21:16.000,2,,,,HorizenOfficial/arizen,,,https://github.com/HorizenOfficial/arizen,MIT,1.3.0-beta,,,,,,,,,153869.0,,,,,,,,,,,,,,,,,,,,
1086,,egld,elrond-wasm-rs,https://github.com/ElrondNetwork/elrond-wasm-rs,Rust smart contract library designed for Elronds Arwen VM. Also provides a debugging mode with mocks.,others,22,False,3763.0,894.0,71.0,1569.0,34.0,14.0,85.0,529.0,24.0,11.0,6.0,15.0,2020-01-04 13:48:07.000,2022-01-19 10:42:36.000,2022-01-19 07:37:54.000,2022-01-19 05:32:23.000,2,,,,ElrondNetwork/elrond-wasm-rs,,,https://github.com/ElrondNetwork/elrond-wasm-rs,GPL-3.0,0.26.0,,,,,,,,,79.0,,,,,,,,elrond-wasm-debug,https://crates.io/crates/elrond-wasm-debug,2022-01-19 05:22:50.353,6.0,1564.0,13051.0,,,,,,,
1087,,bico,mexa-sdk,https://github.com/bcnmy/mexa-sdk,Repository contains mexa sdk code that can be plugged into your dapp and can leverage meta transaction feature.,others,22,False,396.0,15.0,71.0,5721.0,27.0,9.0,69.0,105.0,11.0,6.0,196.0,14.0,2019-09-02 12:07:32.000,2022-01-16 21:42:23.000,2021-12-30 12:07:07.000,2021-12-30 15:13:58.132,2,,,,bcnmy/mexa-sdk,@biconomy/mexa,,https://github.com/bcnmy/mexa-sdk,MIT,2.0.25,196.0,https://www.npmjs.com/package/@biconomy/mexa,2021-12-30 15:13:58.132,,5721.0,,,,,,,,,,,,,,,,,,,,,,,,
1088,,xch,clvm,https://github.com/Chia-Network/clvm,[Contract Language|Chia Lisp] Virtual Machine.,others,22,False,459.0,5.0,71.0,39374.0,27.0,27.0,23.0,100.0,10.0,3.0,311.0,11.0,2019-08-20 23:15:17.000,2022-01-09 01:51:07.000,2022-01-09 01:51:01.000,2021-06-21 18:44:00.000,2,,,,Chia-Network/clvm,,,https://github.com/Chia-Network/clvm,Apache-2.0,0.9.7,307.0,,,,,,,,,,,,clvm,https://pypi.org/project/clvm,2021-06-21 18:44:00.000,39374.0,,,,,,,,,4.0,,,,
1089,,prv,incognito-wallet,https://github.com/incognitochain/incognito-wallet,"Incognito wallet client for Mobile App to stake, monitor a node, create private transactions, etc.",others,22,False,5979.0,1123.0,68.0,164.0,21.0,9.0,45.0,1982.0,23.0,368.0,,32.0,2019-04-23 03:13:29.000,2022-01-19 05:36:57.000,2022-01-19 05:36:54.000,2021-12-29 09:00:05.000,2,,,,incognitochain/incognito-wallet,,,https://github.com/incognitochain/incognito-wallet,,5.0.0,,,,,,,,,4274.0,,,,,,,,,,,,,,,,,,,,
1090,,btc,wif,https://github.com/bitcoinjs/wif,Bitcoin Wallet Import Format JS encoding/decoding module.,others,22,False,76.0,,55.0,371563.0,24.0,8.0,16.0,16.0,1.0,7.0,17107.0,6.0,2015-08-20 09:56:08.000,2021-08-10 22:43:46.000,2021-04-01 01:59:42.000,2017-04-19 11:32:13.517,2,,,,bitcoinjs/wif,wif,,https://github.com/bitcoinjs/wif,MIT,3.0.1,15418.0,https://www.npmjs.com/package/wif,2017-04-19 11:32:13.517,1689.0,371563.0,,,,,,,,,,,,,,,,,,,,,,,,
1091,,gno,gnosis-py,https://github.com/gnosis/gnosis-py,Gnosis-py includes a set of libraries to work with Ethereum and Gnosis projects.,others,22,False,703.0,57.0,50.0,3628.0,44.0,6.0,248.0,153.0,3.0,21.0,38.0,18.0,2018-08-30 08:35:15.000,2022-01-19 15:38:14.000,2022-01-18 13:28:21.000,2022-01-18 13:34:30.000,2,,,,gnosis/gnosis-py,,,https://github.com/gnosis/gnosis-py,MIT,3.7.7,36.0,,,,,,,,,,,,gnosis-py,https://pypi.org/project/gnosis-py,2022-01-18 13:34:30.000,3628.0,,,,,,,,,2.0,,,,
1092,,key,Identity-Wallet,https://github.com/SelfKeyFoundation/Identity-Wallet,Code for the SelfKey Identity Wallet.,others,22,False,5953.0,5.0,49.0,3043.0,21.0,28.0,42.0,1494.0,171.0,976.0,,24.0,2017-10-03 14:57:43.000,2021-11-26 16:24:58.000,2021-11-26 11:29:18.000,2021-11-26 15:38:55.000,2,,,,SelfKeyFoundation/Identity-Wallet,selfkey-identity-wallet,,https://github.com/SelfKeyFoundation/Identity-Wallet,MIT,1.9.17,,https://www.npmjs.com/package/selfkey-identity-wallet,2018-06-07 18:44:41.305,,17.0,,,,130135.0,,,,,,,,,,,,,,,,,,,,
1093,,tft,zos,https://github.com/threefoldtech/zos,Autonomous operating system.,others,22,False,2111.0,122.0,48.0,,8.0,27.0,174.0,813.0,89.0,631.0,25.0,24.0,2019-02-11 11:40:22.000,2022-01-19 13:58:05.000,2022-01-19 13:43:51.000,2022-01-18 11:57:22.000,2,,,,threefoldtech/zos,,,https://github.com/threefoldtech/zos,Apache-2.0,3.0.7,18.0,,,,,,,github.com/threefoldtech/zos,,https://pkg.go.dev/github.com/threefoldtech/zos,2021-12-17 15:51:45.000,7.0,,,,,,,,,,,,,,,,,
1094,,xch,chiavdf,https://github.com/Chia-Network/chiavdf,Chia VDF utilities.,others,22,False,229.0,1.0,46.0,51489.0,47.0,30.0,77.0,83.0,8.0,16.0,297.0,14.0,2020-03-10 19:34:31.000,2022-01-14 17:42:53.000,2022-01-09 02:20:24.000,2022-01-09 02:53:03.000,2,,,,Chia-Network/chiavdf,,,https://github.com/Chia-Network/chiavdf,Apache-2.0,1.0.4,293.0,,,,,,,,,,,,chiavdf,https://pypi.org/project/chiavdf,2022-01-09 02:53:03.000,51489.0,,,,,,,,,4.0,,,,
1095,,dash,dashcore-lib,https://github.com/dashevo/dashcore-lib,A pure and powerful JavaScript Dash library.,others,22,False,3686.0,6.0,46.0,41.0,93.0,14.0,61.0,210.0,6.0,29.0,367.0,113.0,2017-05-03 02:28:25.000,2022-01-14 10:14:00.000,2022-01-14 10:04:27.000,2022-01-14 10:09:42.000,2,,,True,dashevo/dashcore-lib,bitcore-lib-dash,,https://github.com/dashevo/dashcore-lib,MIT,0.19.29,268.0,https://www.npmjs.com/package/bitcore-lib-dash,2018-02-20 13:02:51.016,99.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,
1096,,phr,Phore,https://github.com/phoreproject/Phore,Phore.,others,22,False,11830.0,11.0,44.0,740.0,66.0,18.0,25.0,145.0,25.0,27.0,,394.0,2018-01-19 17:55:59.000,2021-11-17 14:26:55.000,2021-10-26 01:44:25.000,2021-10-26 17:29:10.000,2,,,,phoreproject/Phore,,,https://github.com/phoreproject/Phore,MIT,1.8.0,,,,,,,,,35533.0,,,,,,,,,,,,,,,,,,,,
1097,,bzz,bee-js,https://github.com/ethersphere/bee-js,Javascript client library for connecting to Bee decentralised storage.,others,22,False,271.0,29.0,43.0,1150.0,20.0,19.0,22.0,316.0,39.0,153.0,77.0,11.0,2020-11-05 16:23:53.000,2022-01-17 17:21:14.000,2022-01-11 08:17:28.000,2021-12-10 08:23:23.678,2,,,,ethersphere/bee-js,@ethersphere/bee-js,,https://github.com/ethersphere/bee-js,BSD-3-Clause,3.1.0,76.0,https://www.npmjs.com/package/@ethersphere/bee-js,2021-12-10 08:23:23.678,1.0,1150.0,,,,,,,,,,,,,,,,,,,,,,,,
1098,,grs,groestlcoin,https://github.com/Groestlcoin/groestlcoin,Groestlcoin Core integration/staging tree.,others,22,False,34150.0,1121.0,40.0,238.0,18.0,15.0,11.0,25.0,1.0,18.0,,1049.0,2015-07-17 15:10:36.000,2022-01-19 08:53:19.000,2022-01-19 08:49:36.000,2021-09-11 07:45:25.000,2,,,,Groestlcoin/groestlcoin,,,https://github.com/Groestlcoin/groestlcoin,MIT,22.0,,,,,,,,,18148.0,,,,,,,,,,,,,,,,,,,,
1099,,clny,colonyDapp,https://github.com/JoinColony/colonyDapp,Colony dApp client.,others,22,False,11476.0,930.0,39.0,,9.0,11.0,39.0,1666.0,74.0,1379.0,,28.0,2017-11-09 02:43:53.000,2022-01-19 17:53:35.000,2022-01-19 17:47:24.000,2021-12-10 14:43:38.000,2,,,,JoinColony/colonyDapp,,,https://github.com/JoinColony/colonyDapp,GPL-3.0,4.4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,,atom,vue,https://github.com/tendermint/vue,"Monorepo for packages used by Starport CLI, including a template, component library and a set of Vuex modules.",others,22,False,202.0,16.0,34.0,2052.0,32.0,12.0,94.0,107.0,18.0,43.0,177.0,14.0,2020-09-15 07:48:51.000,2022-01-19 11:01:45.000,2022-01-19 11:01:44.000,2022-01-19 11:04:39.000,2,,,,tendermint/vue,@starport/vuex,,https://github.com/tendermint/vue,Apache-2.0,0.1.58,163.0,https://www.npmjs.com/package/@starport/vuex,2022-01-10 20:33:21.036,,2052.0,,,github.com/tendermint/vue,,https://pkg.go.dev/github.com/tendermint/vue,2021-12-02 18:24:32.000,14.0,,,,,,,,,,,,,,,,,
1101,,kar,acala.js,https://github.com/AcalaNetwork/acala.js,Polkadot.js type definations for Acala Network.,others,22,False,529.0,82.0,34.0,12252.0,20.0,8.0,244.0,253.0,5.0,14.0,136.0,13.0,2019-11-27 21:54:22.000,2022-01-19 11:11:41.000,2022-01-19 09:35:23.000,2022-01-07 10:01:55.000,2,,,,AcalaNetwork/acala.js,@acala-network/types,,https://github.com/AcalaNetwork/acala.js,Apache-2.0,4.0.1,130.0,https://www.npmjs.com/package/@acala-network/types,2022-01-19 09:35:59.559,6.0,12252.0,,,,,,,,,,,,,,,,,,,,,,,,
1102,,erg,sigma-rust,https://github.com/ergoplatform/sigma-rust,Alternative and simple implementation of ErgoTree interpreter.,others,22,False,2194.0,317.0,33.0,2996.6666666666665,20.0,10.0,455.0,286.0,41.0,214.0,6.0,20.0,2020-04-02 04:21:26.000,2022-01-18 15:05:57.000,2022-01-12 13:16:19.000,2021-10-07 11:15:39.000,2,,,,ergoplatform/sigma-rust,ergo-lib-wasm-browser,,https://github.com/ergoplatform/sigma-rust,CC0-1.0,0.14.0,,https://www.npmjs.com/package/ergo-lib-wasm-browser,2021-12-30 10:31:26.956,,2899.0,,,,,,,,,,,,ergo-lib,https://crates.io/crates/ergo-lib,2021-10-07 09:43:07.917,6.0,97.66666666666667,1527.0,,,,,,,
1103,,lbc,lbry-android,https://github.com/lbryio/lbry-android,The LBRY Android app.,others,21,True,1051.0,,2621.0,928.0,103.0,28.0,84.0,424.0,143.0,657.0,,30.0,2017-08-13 01:04:41.000,2021-11-19 01:49:15.000,2021-09-28 14:19:37.000,2021-06-27 15:27:06.000,2,,,,lbryio/lbry-android,,,https://github.com/lbryio/lbry-android,MIT,0.17.1,,,,,,,,,40848.0,,,,,,,,,,,,,,,,,,,,
1104,,nrg,energi,https://github.com/energicryptocurrency/energi,This repository is the Energi full node software which runs the Energi blockchain. It is used by stakers and..,others,21,True,12286.0,103.0,2457.0,,436.0,16.0,11.0,7.0,,1.0,,433.0,2017-07-14 15:10:16.000,2021-12-27 16:10:44.000,2021-12-23 14:57:06.000,2021-12-27 16:11:59.000,2,,,,energicryptocurrency/energi,,,https://github.com/energicryptocurrency/energi,LGPL-3.0,3.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,,scrt,scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,An Algorithmic Trading Library for Crypto-Assets in Python.,others,21,True,6364.0,,2320.0,,685.0,165.0,,93.0,134.0,358.0,23.0,147.0,2017-06-13 22:31:34.000,2021-09-22 15:32:01.000,2021-09-22 15:31:55.000,,2,,,,scrtlabs/catalyst,,,https://github.com/scrtlabs/catalyst,Apache-2.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,,stx,stacks,https://github.com/blockstack/stacks,Stacks ecosystem overview.,others,21,True,819.0,9.0,1924.0,5.0,218.0,179.0,2.0,144.0,27.0,288.0,,36.0,2014-03-03 20:47:02.000,2022-01-13 19:32:06.000,2022-01-13 19:32:06.000,2014-07-23 07:54:13.000,2,,,,blockstack/stacks,,,https://github.com/blockstack/stacks,MIT,0.1.3,,,,,,,,,,,,,openspecs,https://pypi.org/project/openspecs,2014-07-23 07:54:13.000,5.0,,,,,,,,,,,,,
1107,,steem,steem,https://github.com/steemit/steem,The blockchain for Smart Media Tokens (SMTs) and decentralized applications.,others,21,False,5572.0,,1920.0,,728.0,230.0,76.0,1474.0,345.0,1841.0,,79.0,2016-03-23 00:17:55.000,2022-01-15 23:12:58.000,2020-02-20 19:42:27.000,2020-06-10 09:57:39.000,2,,,,steemit/steem,,,https://github.com/steemit/steem,,0.23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,,chn,chain,https://github.com/chain/chain,Chain Core - Open Source Ledger-as-a-Service.,others,21,True,3359.0,,1729.0,20.0,348.0,164.0,32.0,1374.0,1.0,121.0,26.0,27.0,2016-10-24 01:12:26.000,2022-01-04 16:36:27.000,2021-05-13 19:02:49.000,2017-11-30 22:56:19.000,2,,,,chain/chain,chain-sdk,com.chain:sequence-sdk,https://github.com/chain/chain,AGPL-3.0,chain-core-server-1.2.5,15.0,https://www.npmjs.com/package/chain-sdk,2017-05-12 23:48:18.012,11.0,20.0,https://search.maven.org/artifact/com.chain/sequence-sdk,2017-09-18 00:00:00.000,,,,,,,,,,,,,,,,,,,,,,
