,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,github_url,license,latest_stable_release_number,github_dependent_project_count,github_release_downloads
561,True,epk,EPK - EpiK Protocol,https://github.com/EpiK-Protocol,EpiK Protocol envisions building a decentralized KG using blockchain technology to expand the horizons of todays AI..,others,12,False,10585.0,,50.0,,16.0,8.0,3.0,2.0,,,10.0,128.0,2020-07-14 14:00:57,2022-06-01 09:23:59,2022-06-01 09:23:50,2021-10-07 14:13:09,3.0,['eth'],,,,,,,
562,True,marks,MARKS - Bitmark,https://github.com/project-bitmark,"Initiative to create an every day use alternative currency. Its main project is Marking, an adoption program which..",others,12,False,746.0,,48.0,298.0,32.0,23.0,8.0,85.0,20.0,19.0,,28.0,2014-06-23 22:19:43,2022-02-23 18:13:26,2021-05-04 00:54:37,2018-07-05 13:38:44,3.0,,,,,,,,
563,True,bty,BTY - Bityuan,https://github.com/bityuan,Cryptocurrency . Bityuan has a current supply of 0. The last known price of Bityuan is 0.11614744 USD and is up 0.00..,others,12,False,407.0,28.0,46.0,8.0,31.0,8.0,20.0,159.0,2.0,13.0,1.0,22.0,2018-05-29 08:36:38,2023-02-02 09:05:21,2023-02-02 09:03:50,2023-02-02 09:05:27,3.0,,,,,,,,
564,True,orbs,ORBS,https://github.com/orbs-network,Orbs was built to bridge the unoccupied gap between the functionality of a public blockchain with the ironclad..,web3,12,False,5738.0,,41.0,,11.0,8.0,35.0,1051.0,64.0,553.0,5.0,24.0,2018-06-24 09:47:23,2022-09-23 01:29:11,2022-09-23 01:29:11,2021-06-03 16:25:24,3.0,['eth'],,,,,,,
565,True,fis,FIS - Stafi,https://github.com/stafiprotocol,First DeFi protocol unlocking liquidity of staked assets. Users can stake PoS tokens through Stafi and receive rTokens..,defi,12,False,524.0,11.0,41.0,4.0,21.0,15.0,11.0,1.0,3.0,12.0,4.0,9.0,2019-12-02 23:55:33,2023-02-03 03:00:35,2023-02-03 02:59:27,2023-02-03 03:02:52,3.0,"['eth', 'dot']",,,,,,,
566,True,hdd,HDD - HDDcoin,https://github.com/hddcoin-network,"Cryptocurrency launched in 2021. HDDcoin has a current supply of 5,408,250 with 0 in circulation. The last known price..",others,12,False,5005.0,,40.0,3186.0,11.0,13.0,7.0,6.0,10.0,3.0,,93.0,2021-07-08 20:40:28,2022-03-14 11:45:04,2022-03-08 02:43:52,2022-03-08 03:34:03,3.0,,,,,,,,
567,True,ngm,NGM - e-Money,https://github.com/e-money,"E-Money stablecoins are a further stage in the development of collateralized stablecoins, but with some great..",others,12,False,1026.0,6.0,39.0,22.0,12.0,6.0,13.0,100.0,26.0,81.0,9.0,9.0,2019-06-26 13:01:00,2023-01-11 12:18:47,2023-01-11 12:18:43,2022-10-14 14:29:01,3.0,['eth'],,,,,,,
568,True,btdx,BTDX - Bitcloud,https://github.com/limxtec,"Cryptocurrency . Bitcloud has a current supply of 39,661,480.40650246. The last known price of Bitcloud is 0.0001998..",others,12,False,594.0,,39.0,590.0,46.0,26.0,9.0,68.0,5.0,33.0,,20.0,2015-07-30 16:54:11,2022-04-13 08:57:17,2022-04-13 08:57:49,2022-04-13 06:55:49,3.0,,,,,,,,
569,True,ixo,IXO,https://github.com/ixofoundation,The ixo protocol defines a new open standard for producing verifiable claims about changes in the state of the world...,others,12,False,1590.0,6.0,39.0,2.0,26.0,14.0,22.0,192.0,25.0,84.0,,21.0,2018-04-23 08:08:51,2023-02-08 15:41:48,2023-01-25 13:40:51,2023-01-25 14:10:05,3.0,['cosmos'],,,,,,,
570,True,aur,AUR - Auroracoin,https://github.com/aurarad,Cryptocurrency for Iceland that is launched in February 2014. It is 50% premined and the coins will be distributed..,others,12,False,2186.0,,33.0,148.0,24.0,26.0,9.0,18.0,8.0,24.0,,8.0,2016-03-18 21:20:48,2022-06-28 12:47:16,2022-06-28 08:49:25,2022-06-28 12:47:16,3.0,['eth'],,,,,,,
571,True,cmk,CMK - Credmark,https://github.com/credmark,"Cryptocurrency launched in 2021and operates on the Ethereum platform. Credmark has a current supply of 100,000,000..",defi,12,False,1152.0,73.0,31.0,,36.0,6.0,,246.0,13.0,25.0,,20.0,2022-02-05 19:53:43,2023-02-08 18:50:53,2023-02-08 18:50:53,,3.0,['eth'],,,,,,,
572,True,cru,CRU - Crust Network,https://github.com/crustio,"What is Crust Network? Crust Network provides a decentralized storage network and cloud solutions for both, the Web..",web3,11,False,461.0,2.0,442.0,2.0,38.0,19.0,20.0,587.0,302.0,290.0,,9.0,2020-01-06 03:13:58,2022-12-21 03:49:21,2022-12-21 03:49:21,2022-12-05 08:13:17,3.0,['eth'],,,,,,,
573,True,utnp,UTNP - Universa,https://github.com/universablockchain,"Cryptocurrency launched in 2017and operates on the Ethereum platform. Universa has a current supply of 4,997,891,952..",exchange-tokens,11,False,2698.0,,324.0,,93.0,253.0,,1.0,3.0,13.0,,15.0,2017-08-15 20:58:15,2022-10-17 11:10:56,2022-10-17 11:08:21,,3.0,['eth'],,,,,,,
574,True,eul,EUL - Euler,https://github.com/euler-xyz,The ability to lend and borrow assets efficiently is a crucial feature of any financial system. In the world of..,others,11,False,742.0,22.0,264.0,,47.0,22.0,,174.0,9.0,4.0,,12.0,2021-03-29 13:22:18,2023-02-08 08:01:55,2023-02-08 08:01:48,,3.0,['eth'],,,,,,,
575,True,ooki,OOKI,https://github.com/ookitrade,Cryptocurrency launched in 2021and operates on the Ethereum platform. Ooki Protocol has a current supply of..,others,11,False,1647.0,82.0,191.0,,37.0,20.0,,301.0,8.0,1.0,,13.0,2020-03-24 14:06:45,2023-02-07 14:24:24,2023-02-01 14:18:17,,3.0,['eth'],,,,,,,
576,True,bunny,BUNNY - Pancake Bunny,https://github.com/PancakeBunny-finance,Compound Yields on Binance Smart Chain with Bunny. Bunny is continuously striving to create innovative new Yield..,defi,11,False,168.0,,184.0,,142.0,26.0,,1.0,3.0,5.0,10.0,13.0,2020-10-30 12:56:09,2022-08-28 02:01:19,2021-12-21 01:45:34,,3.0,['bsc'],,,,,,,
577,True,bmh,BMH - BlockMesh,https://github.com/servalproject,"Cryptocurrency and operates on the Ethereum platform. BlockMesh has a current supply of 2,000,000,000 with..",others,11,False,3913.0,,169.0,,85.0,28.0,,27.0,42.0,90.0,,16.0,2011-02-14 03:01:55,2022-06-02 02:38:47,2022-06-02 02:38:27,,3.0,['eth'],,,,,,,
578,True,fevr,FEVR - RealFevr,https://github.com/bepronetwork,Company established in 2015 in the fantasy markets with a football fantasy leagues game that currently has over 2..,others,11,False,641.0,,160.0,,107.0,16.0,,109.0,40.0,24.0,22.0,15.0,2020-12-20 23:09:24,2022-10-03 08:39:26,2022-10-03 08:39:25,,3.0,"['eth', 'bsc']",,,,,,,
579,True,dexg,DEXG - Dextoken Governance,https://github.com/flowchain,Decentralized Token Swap Protocol with Speculative AMM.,others,11,False,360.0,,139.0,,34.0,23.0,,31.0,6.0,9.0,14.0,5.0,2016-02-19 05:11:25,2022-12-08 07:38:42,2021-06-16 11:12:45,,3.0,['eth'],,,,,,,
580,True,azero,AZERO - Aleph Zero,https://github.com/aleph-zero-foundation,"Enterprise-ready, high-performance blockchain platform with a novel, Directed Acyclic Graph (DAG)-based consensus..",privacy-coins,11,False,1035.0,105.0,139.0,,79.0,14.0,1.0,86.0,2.0,4.0,,48.0,2021-03-11 19:00:37,2023-02-07 09:02:04,2023-02-07 09:00:43,,3.0,,,,,,,,
581,True,arb,ARB - ARB Protocol,https://github.com/arbprotocol,Decentralized arbitrage protocol. It is designed to conduct arbitrage and capture profits across the Solana ecosystem..,others,11,False,242.0,16.0,133.0,,50.0,10.0,2.0,32.0,4.0,13.0,,7.0,2022-06-30 18:01:52,2023-02-01 15:46:13,2023-01-28 23:07:00,2022-09-23 18:19:48,3.0,['sol'],,,,,,,
582,True,ref,REF - Ref Finance,https://github.com/ref-finance,"Built on top of the cutting-edge protocol NEAR, Ref Finance is the gateway into the NEAR ecosystem through its AMM..",others,11,False,661.0,24.0,127.0,,91.0,14.0,,390.0,31.0,60.0,,24.0,2021-02-21 08:36:21,2023-02-08 11:41:56,2023-02-01 04:26:41,,3.0,,,,,,,,
583,True,tao,TAO - Fusotao,https://github.com/uinb,"Cryptocurrency launched in 2021and operates on the Near platform. Fusotao Protocol has a current supply of 100,000,000..",others,11,False,151.0,8.0,115.0,36.0,39.0,6.0,70.0,129.0,4.0,6.0,1.0,10.0,2021-01-27 08:11:41,2023-02-08 04:44:54,2023-02-07 14:13:14,2023-02-08 05:26:43,3.0,,,,,,,,
584,True,kava,KAVA,https://github.com/kava-labs,Cross-chain DeFi Hub for decentralized financial services and applications. The Kava DeFi Hub operates like a..,defi,11,False,233.0,,111.0,118.0,42.0,22.0,4.0,70.0,18.0,2.0,6.0,5.0,2019-03-19 18:18:31,2022-12-11 05:39:13,2019-10-17 19:56:19,2019-06-11 17:56:47,3.0,['eth'],,,,,,,
585,True,efx,EFX - Effect Network,https://github.com/effectai,The first Blockchain-based framework for the Future-of-Work.,others,11,False,1308.0,42.0,100.0,,12.0,10.0,,166.0,17.0,15.0,22.0,16.0,2018-01-18 00:27:44,2023-02-01 09:40:23,2023-01-29 16:13:10,,3.0,['eth'],,,,,,,
586,True,tkn,TKN - Monolith,https://github.com/tokencard,Non-custodial contract wallet paired with a debit card to spend your ETH & ERC-20 in real life.,cryptocurrency,11,False,1234.0,,91.0,,35.0,13.0,20.0,366.0,45.0,227.0,2.0,16.0,2018-05-21 15:58:55,2022-11-27 10:56:03,2020-09-16 13:40:47,2020-09-21 12:20:43,3.0,['eth'],,,,,,,
587,True,xby,XBY - XTRABYTES,https://github.com/xtrabytes,XTRABYTES goes beyond being a currency. Its a next-gen blockchain platform that allows DApps to be programmed in any..,smart-contract-platform,11,False,248.0,,87.0,872.0,32.0,33.0,4.0,12.0,5.0,6.0,,12.0,2017-04-12 12:06:09,2022-08-27 15:20:38,2022-08-27 15:20:38,,3.0,,,,,,,,
588,True,max,MAX - Maxcoin,https://github.com/max-coin,"One of the most important things for MaxCoin was to achieve a fair launch. MaxCoin had a zero % premine, proven by the..",exchange-tokens,11,False,137.0,,77.0,540.0,63.0,45.0,11.0,11.0,3.0,53.0,,18.0,2014-01-27 13:14:48,2022-02-10 01:18:46,2019-06-21 11:01:54,2018-01-22 00:14:51,3.0,['eth'],,,,,,,
589,True,cmt,CMT - CyberMiles,https://github.com/cybermiles,"New blockchain platform designed to facilitate fast e-commerce transactions. Its a project from 5miles, a leading..",others,11,False,1460.0,,74.0,102.0,39.0,20.0,30.0,34.0,14.0,17.0,,21.0,2018-01-31 08:13:42,2022-04-28 19:39:48,2021-07-08 03:57:34,2020-06-17 23:00:06,3.0,['eth'],,,,,,,
590,True,snow,SNOW - SnowSwap,https://github.com/snowblossomcoin,"Cryptocurrency and operates on the Ethereum platform. SnowSwap has a current supply of 500,000 with 495,588.78905463..",defi,11,False,911.0,4.0,69.0,126.0,27.0,9.0,27.0,38.0,55.0,134.0,,12.0,2018-04-25 20:41:32,2023-01-09 19:02:32,2023-01-09 19:02:30,2022-02-22 18:57:54,3.0,['eth'],,,,,,,
591,True,htr,HTR - Hathor,https://github.com/HathorNetwork,"Natural evolution of Bitcoins blockchain. Instead of arranging the transactions in a Merkle Tree inside the blocks, we..",defi,11,False,1426.0,,63.0,,19.0,14.0,31.0,321.0,110.0,89.0,1.0,13.0,2019-08-23 15:56:40,2023-02-08 17:31:17,2022-11-09 15:22:04,2022-11-16 19:35:13,3.0,,,,,,,,
592,True,daps,DAPS - DAPS Coin,https://github.com/DAPSCoin,"Privacy coin that aims to be the most private and secure privacy coin on the market in a hybrid chain of PoW, PoSv3..",privacy-coins,11,False,810.0,,60.0,1830.0,37.0,15.0,19.0,254.0,5.0,16.0,,15.0,2019-09-30 23:58:53,2022-06-06 19:10:21,2022-06-06 14:37:03,2022-06-06 19:10:21,3.0,['bsc'],,,,,,,
593,True,lif,LIF - Winding Tree,https://github.com/windingtree,"Blockchain-based decentralized open-source travel distribution platform. We make travel cheaper for the end user,..",others,11,False,747.0,,58.0,,22.0,30.0,,255.0,3.0,87.0,34.0,12.0,2016-12-02 23:41:12,2022-11-16 23:39:35,2021-05-12 12:15:41,,3.0,['eth'],,,,,,,
594,True,hpb,HPB - High Performance Blockchain,https://github.com/hpb-project,High-Performance Blockchain tackles the concept of scalability from a completely different angle. Rather than just..,cryptocurrency,11,False,1645.0,,56.0,4.0,21.0,16.0,35.0,93.0,,,2.0,32.0,2017-12-27 02:26:42,2022-10-06 03:31:31,2022-10-06 01:00:48,2022-10-06 03:31:31,3.0,,,,,,,,
595,True,bwk,BWK - Bulwark,https://github.com/bulwark-crypto,Bulwark cryptocurrency (BWK) is a privacy oriented digital currency with Masternodes implemented.,others,11,False,1112.0,,53.0,,128.0,12.0,5.0,146.0,11.0,60.0,,17.0,2018-02-11 17:31:00,2022-12-10 17:04:32,2020-03-14 19:37:38,2019-11-20 22:58:14,3.0,,,,,,,,
596,True,ares,ARES - Ares Protocol,https://github.com/aresprotocols,On-chain-verified oracle protocol that provides secure and reliable data services for the Polkadot DeFi ecosystem.,others,11,False,406.0,,51.0,62.0,30.0,6.0,13.0,2.0,1.0,,,8.0,2020-10-11 15:13:21,2023-01-30 09:44:30,2022-10-26 03:11:04,2022-10-26 03:33:12,3.0,['eth'],,,,,,,
597,True,jse,JSE - JSECOIN,https://github.com/jsecoin,"Cryptocurrency and operates on the Ethereum platform. JSECOIN has a current supply of 10,000,000,000 with..",others,11,False,505.0,,47.0,714.0,46.0,24.0,21.0,17.0,5.0,15.0,,5.0,2018-05-25 12:26:54,2022-11-10 20:59:09,2019-12-12 09:20:37,,3.0,['eth'],,,,,,,
598,True,tur,TUR - Turex,https://github.com/oak-foundation,Decentralized digital currency based on the Binance Smart Chain blockchain. The main task of TUREX is to develop..,others,11,False,474.0,21.0,44.0,86.0,20.0,8.0,21.0,324.0,14.0,6.0,,20.0,2021-04-05 22:11:30,2023-01-31 01:41:49,2023-01-31 01:38:44,2023-02-01 23:43:05,3.0,['bsc'],,,,,,,
599,True,mrx,MRX - Metrix Coin,https://github.com/TheLindaProjectInc,Metrix Coin (formerly Lindacoin) is a Proof of Stake digital currency. Metrix is a blockchain governed by the Metroid..,smart-contract-platform,11,False,2063.0,4.0,42.0,50.0,17.0,22.0,34.0,185.0,,10.0,,10.0,2018-08-15 01:50:20,2022-11-21 11:59:40,2022-11-21 11:08:53,2022-11-21 11:59:40,3.0,['eth'],,,,,,,
600,True,mhc,MHC - #MetaHash,https://github.com/metahashorg,Next-generation network based on the Blockchain 4.0 technology for sharing digital assets and a platform for creating..,others,11,False,1556.0,,39.0,330.0,19.0,22.0,24.0,2.0,18.0,6.0,,6.0,2018-05-21 13:17:51,2022-02-02 11:03:20,2022-02-02 11:03:20,2021-09-01 09:04:45,3.0,,,,,,,,
601,True,box,BOX - ContentBox,https://github.com/boxfoundation,"Cryptocurrency and operates on the Ethereum platform. ContentBox has a current supply of 3,000,000,000 with..",others,11,False,2272.0,,39.0,,10.0,13.0,4.0,121.0,23.0,197.0,,15.0,2018-08-14 01:54:02,2022-12-08 21:49:42,2020-07-11 06:54:27,2019-07-12 06:37:14,3.0,['eth'],,,,,,,
602,True,tryv,TRYV - Tryvium,https://github.com/tryvium-travels,Modern booking platform that offers 1.5M accommodations in over 90.000 destinations all around the globe. The..,others,11,False,80.0,5.0,39.0,,9.0,,13.0,14.0,,11.0,61.0,12.0,2021-08-17 22:40:17,2023-02-01 22:16:14,2023-01-19 22:05:44,2023-02-01 22:17:14,3.0,['bsc'],,,,,,,
603,True,mars,MARS,https://github.com/marscoin,The protocol consists of pBTC35A tokens and MARS tokens. Each pBTC35A token represents 1TH/s hashrate with pre-..,others,11,False,4381.0,,37.0,76.0,19.0,15.0,3.0,8.0,10.0,5.0,,197.0,2014-02-13 21:24:07,2021-12-29 20:34:10,2021-12-29 20:34:10,2021-07-25 00:19:31,3.0,['eth'],,,,,,,
604,True,razor,RAZOR - Razor Network,https://github.com/razor-network,"Decentralized oracle network, which connects smart contracts with real-world off-chain data in a fast, robust and..",others,11,False,549.0,,35.0,,19.0,8.0,31.0,510.0,29.0,441.0,6.0,18.0,2019-05-16 20:32:50,2023-02-04 07:17:42,2022-09-30 14:05:56,2022-07-13 09:46:04,3.0,['eth'],,,,,,,
605,True,qwc,QWC - Qwertycoin,https://github.com/qwertycoin-org,Cryptocurrency . Users are able to generate QWC through the process of mining. Qwertycoin has a current supply of..,others,11,False,1031.0,,35.0,252.0,26.0,17.0,25.0,121.0,2.0,39.0,,20.0,2018-02-07 01:20:33,2022-04-30 10:15:34,2022-03-21 08:53:22,2021-09-10 19:23:53,3.0,,,,,,,,
606,True,bjuno,BJUNO - StakeEasy bJuno,https://github.com/arufa-research,Liquid Staking Solution for Juno Network. StakeEasy issues bJUNO tokens against JUNO tokens by staking JUNO to..,others,11,False,184.0,20.0,35.0,,12.0,2.0,19.0,78.0,16.0,15.0,20.0,10.0,2021-06-06 15:56:10,2023-02-06 09:23:46,2023-02-06 09:23:33,2022-12-19 05:04:11,3.0,['cosmos'],,,,,,,
607,True,fsn,FSN - Fusion,https://github.com/FUSIONFoundation,"Project which consists of an all-inclusive blockchain-based financial platform that offers cross-chain, cross-..",defi,11,False,920.0,10.0,32.0,2.0,33.0,13.0,14.0,52.0,1.0,21.0,,19.0,2018-08-31 07:02:04,2023-02-06 07:49:54,2022-12-07 06:03:57,2022-12-07 07:30:39,3.0,"['eth', 'bsc']",,,,,,,
608,True,ntrn,NTRN - Neutron,https://github.com/neutroncoin,"Long-Term, Original SHA256d Proof-of-Stake Coin with Masternode Technology since 2015. Simply Stake or host a..",others,11,False,774.0,,31.0,578.0,25.0,15.0,31.0,19.0,1.0,21.0,,10.0,2017-09-06 09:21:00,2022-10-19 07:23:47,2022-08-16 23:25:21,2020-09-01 23:19:52,3.0,,,,,,,,
609,True,air,AIR - Altair,https://github.com/Aircoin-official,Altair combines the industry-leading infrastructure built by Centrifuge to finance real-world assets (RWA) on..,others,10,False,20.0,,2780.0,,598.0,1086.0,,10.0,,108.0,,2.0,2021-05-22 03:29:50,2022-04-10 11:28:24,2022-04-10 11:28:23,,3.0,,,,,,,,
610,True,face,FACE - Faceter,https://github.com/faceterteam,Web 3.0 decentralised platform where people can create and join the decentralised communities and interact with 100%..,others,10,False,69.0,,375.0,,167.0,79.0,,17.0,81.0,32.0,,7.0,2017-07-21 14:23:44,2022-08-24 05:30:33,2022-04-02 10:25:17,,3.0,"['eth', 'bsc']",,,,,,,
611,True,alcx,ALCX - Alchemix,https://github.com/alchemix-finance,Governance token for the Alchemix protocol.,defi,10,False,400.0,10.0,239.0,,84.0,18.0,,80.0,26.0,16.0,2.0,11.0,2021-02-26 05:36:19,2023-02-07 18:45:08,2022-12-24 15:58:49,,3.0,['eth'],,,,,,,
612,True,dgd,DGD - DigixDAO,https://github.com/digixglobal,Digix makes it possible to buy gold in an efficient manner via cryptocurrency by providing investors with a tokenized..,others,10,False,58.0,,208.0,,45.0,18.0,,13.0,15.0,11.0,170.0,4.0,2016-10-26 02:52:09,2022-04-09 01:40:52,2017-09-13 06:41:37,,3.0,['eth'],,,,,,,
613,True,axnt,AXNT - Axentro,https://github.com/axentro,No description.,others,10,False,652.0,,194.0,4.0,20.0,14.0,4.0,185.0,21.0,231.0,,14.0,2018-01-08 02:57:37,2021-06-03 15:15:05,2021-06-03 15:00:36,2021-05-31 10:17:41,3.0,,,,,,,,
614,True,ddn,DDN - Data Delivery Network,https://github.com/ddnlink,Den Domains lets you register the domain of your choice and pays you loyalty rewards in DDN tokens. You can use these..,others,10,False,1070.0,3.0,187.0,,60.0,16.0,7.0,141.0,39.0,7.0,2.0,18.0,2019-08-22 08:10:13,2023-02-02 07:37:52,2023-02-02 07:35:05,2020-12-28 01:19:21,3.0,['bsc'],,,,,,,
615,True,flx,FLX - Reflexer Ungovernance Token,https://github.com/reflexer-labs,Flux provides smart contracts and applications with easy access to economically guaranteed data sources on-chain.,others,10,False,508.0,,179.0,,37.0,10.0,,108.0,5.0,33.0,,13.0,2020-03-20 22:37:38,2023-02-06 19:21:23,2022-07-03 23:50:12,,3.0,['eth'],,,,,,,
616,True,ndx,NDX - Indexed Finance,https://github.com/indexed-finance,Project focused on the development of passive portfolio management strategies for the Ethereum network. Indexed..,defi,10,False,106.0,,174.0,,39.0,3.0,,6.0,3.0,3.0,63.0,3.0,2020-11-01 00:45:34,2022-09-04 00:30:23,2022-09-04 00:30:23,,3.0,['eth'],,,,,,,
617,True,tiki,TIKI - Tiki Token,https://github.com/HashEx,Next evolution of a yield-generating contract on the Binance Smart Chain (BSC): you get rewarded in BNB instead of..,others,10,False,173.0,40.0,153.0,,49.0,13.0,,14.0,3.0,9.0,,11.0,2021-06-12 10:12:13,2023-01-30 08:18:39,2023-01-30 08:18:39,,3.0,['bsc'],,,,,,,
618,True,reef,REEF,https://github.com/reef-defi,"Reef aims to be the future blockchain for DeFi, NFTs, and gaming. Our layer 1 blockchain is fast, scalable, has low..",others,10,False,277.0,,146.0,136.0,36.0,22.0,12.0,57.0,3.0,16.0,,7.0,2021-02-20 15:18:31,2022-09-09 19:35:32,2022-08-18 21:25:07,2022-07-28 09:21:11,3.0,['eth'],,,,,,,
619,True,coti,COTI,https://github.com/coti-io,"First enterprise-grade digital fintech platform, which eliminates all intermediaries and empowers any organization to..",smart-contract-platform,10,False,1071.0,10.0,120.0,,19.0,14.0,16.0,43.0,2.0,10.0,,15.0,2019-09-03 14:47:11,2023-02-07 21:26:37,2023-01-03 08:27:56,2023-01-18 14:31:21,3.0,['eth'],,,,,,,
620,True,stake,STAKE - xDAI Stake,https://github.com/xdaichain,New ERC20-type (implemented as an ERC677) token designed to secure the on-chain payment layer and provide a mechanism..,smart-contract-platform,10,False,177.0,,115.0,,49.0,6.0,2.0,35.0,1.0,30.0,,4.0,2020-04-27 08:59:14,2023-01-24 02:19:33,2020-08-04 15:10:39,2020-08-04 15:18:11,3.0,['eth'],,,,,,,
