,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,go_id,maven_id,github_release_downloads,maven_url,maven_latest_release_published_at,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,conda_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_dependent_project_count,maven_dependent_project_count
298,True,wan,WAN - Wanchain,https://github.com/wanchain,"Wanchain seeks to create a new distributed financial infrastructure, connecting different blockchain networks together..",web3,16,True,3176,,277,3150.0,80.0,70,64.0,5.0,3.0,4.0,,35.0,2017-07-11 04:49:09.000,2021-12-28 10:02:26.000,2021-08-16 15:15:32.000,2021-04-06 09:46:03.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,True,pickle,PICKLE - Pickle Finance,https://github.com/pickle-finance,No description.,defi,16,True,1671,262.0,263,,114.0,25,,356.0,21.0,49.0,,55.0,2020-09-09 05:21:46.000,2022-01-09 12:12:43.000,2022-01-09 12:12:42.000,,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,True,appc,APPC - AppCoins,https://github.com/Aptoide,"AppCoins is the first cryptocurrency for app stores, serving 200 million active users.",others,16,True,27096,1.0,260,120.0,112.0,80,132.0,2315.0,128.0,54.0,,58.0,2016-04-15 00:32:20.000,2022-01-05 18:31:27.000,2021-10-13 08:07:03.000,2021-11-22 13:13:16.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,True,ddd,DDD - Scry.info,https://github.com/scryInfo,Global open source protocol used to verify the truthful data blockchain agreement.,others,16,True,3281,4.0,253,,97.0,37,158.0,72.0,76.0,74.0,30.0,33.0,2018-05-08 00:56:48.000,2022-01-06 00:33:46.000,2022-01-06 00:33:41.000,2020-07-25 06:05:56.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,True,pdex,PDEX - Polkadex,https://github.com/Polkadex-Substrate,No description.,others,16,True,423,16.0,193,712.0,56.0,26,22.0,214.0,38.0,145.0,,15.0,2020-09-13 08:46:25.000,2021-12-30 07:51:51.000,2021-12-09 06:35:02.000,2021-11-16 11:12:49.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,True,tribe,TRIBE - Tribe,https://github.com/fei-protocol,Tribe is the governance token which will allow community members to vote on the future direction / upgrades for the..,defi,16,True,3109,1241.0,129,,65.0,21,2.0,440.0,1.0,2.0,,22.0,2020-12-29 00:25:16.000,2022-01-09 04:31:03.000,2022-01-07 07:00:56.000,2021-10-12 22:27:32.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,True,nebl,NEBL - Neblio,https://github.com/NeblioTeam,Enterprise Blockchain Solutions.,smart-contract-platform,16,True,2588,7.0,116,3432.0,40.0,28,22.0,243.0,26.0,142.0,,14.0,2017-07-25 23:06:34.000,2021-12-30 16:30:15.000,2021-12-01 23:20:57.000,2021-11-22 14:33:38.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,True,btcz,BTCZ - BitcoinZ,https://github.com/bitcoinz-pod,Decentralized cdd.,privacy-coins,16,True,12172,,103,170.0,60.0,41,16.0,29.0,6.0,32.0,,478.0,2017-09-09 20:30:24.000,2021-08-25 02:34:53.000,2021-08-25 02:34:49.000,2021-01-12 19:51:36.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,True,caps,CAPS - Ternoa,https://github.com/capsule-corp-ternoa,"Memories are an essential part of who we are. if memory plays an essential role in shaping us, then the truth is that..",others,16,False,1242,509.0,86,,94.0,25,14.0,451.0,5.0,6.0,,22.0,2020-12-18 10:13:19.000,2022-01-07 18:56:29.000,2022-01-05 10:41:08.000,2021-12-16 11:47:44.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,True,smart,SMART - SmartCash,https://github.com/SmartCash,"Smartcash is an easy to use, fast, and secure cryptocurrency that supports everyday use such as business payments...",others,16,False,1935,3.0,84,2874.0,48.0,25,30.0,97.0,,7.0,,29.0,2018-01-17 06:57:44.000,2021-11-14 08:05:43.000,2021-11-14 08:03:36.000,2021-09-16 06:38:02.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,True,efx,EFX - Effect Network,https://github.com/effectai,Decentralized Network for Artificial Intelligence.,others,16,False,725,360.0,78,1212.0,9.0,9,42.0,119.0,8.0,10.0,4.0,13.0,2018-01-18 00:27:44.000,2022-01-06 18:00:47.000,2022-01-04 11:58:48.000,2022-01-04 12:00:06.637,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,True,wgr,WGR - Wagerr,https://github.com/wagerr,Decentralized Sportsbook.,others,16,False,1352,,69,1860.0,58.0,41,21.0,188.0,13.0,60.0,,45.0,2018-02-18 00:01:09.000,2021-12-09 10:04:38.000,2021-06-21 16:05:31.000,2020-12-18 23:17:32.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,True,zano,ZANO - Zano,https://github.com/hyle-team,"Zano is the development of a scalable and secure coin, designed for use in e-commerce. the technology behind our..",privacy-coins,16,False,2344,79.0,65,14.0,41.0,23,41.0,128.0,31.0,167.0,,19.0,2018-12-27 15:45:04.000,2022-01-08 23:07:32.000,2021-12-03 20:31:50.000,2021-12-03 20:51:49.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,True,orca,ORCA - Orca,https://github.com/orca-so,Orca is the most user-friendly dex on solana. orca is one of the first general-purpose amms launched on solana. users..,exchange-tokens,16,False,108,44.0,61,8718.0,17.0,7,38.0,77.0,5.0,5.0,25.0,10.0,2021-07-03 09:02:57.000,2022-01-09 06:21:29.181,2022-01-09 06:21:14.000,2022-01-09 06:21:29.181,3,['sol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,True,pasc,PASC - Pascal,https://github.com/PascalCoin,No description.,others,16,False,1689,70.0,60,528.0,26.0,6,9.0,62.0,,,,25.0,2019-05-31 09:18:31.000,2022-01-07 15:15:28.000,2021-12-23 08:00:25.000,2021-12-23 08:28:04.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,True,sin,SIN - SINOVATE,https://github.com/SINOVATEblockchain,Sinovate (sin) is an innovative state of the art blockchain for decentralized cloud storage launched in 2018...,web3,16,False,1852,13.0,59,1742.0,34.0,16,12.0,368.0,5.0,39.0,,21.0,2019-02-25 08:09:26.000,2022-01-08 06:52:51.000,2022-01-08 06:52:51.000,2021-02-16 16:43:27.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,True,cpc,CPC - CPChain,https://github.com/cpchain,Distributed infrastructure for the Internet of Things.,others,16,False,13661,41.0,50,222.0,9.0,8,21.0,,,111.0,,343.0,2018-12-19 08:20:01.000,2021-12-03 10:40:14.000,2021-12-03 10:37:55.000,2019-11-29 06:13:34.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,True,lcc,LCC - Litecoin Cash,https://github.com/litecoincash-project,"Litecoin cash is an open source, peer-to-peer digital currency based on sha-256 proof-of-work hashes. its also the..",others,16,False,16182,,47,1884.0,32.0,14,18.0,13.0,8.0,19.0,,636.0,2018-05-24 14:36:06.000,2021-09-08 15:47:30.000,2021-09-08 14:32:14.000,2021-09-08 15:47:31.000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,True,hez,HEZ - Hermez Network,https://github.com/hermeznetwork,Decentralized zk-rollup focused on scaling payments and token transfers on top of ethereum.,others,16,False,1150,3.0,35,28.0,15.0,7,50.0,613.0,61.0,491.0,11.0,21.0,2020-07-24 10:13:10.000,2021-12-20 16:19:48.000,2021-11-08 11:21:29.000,2021-10-18 13:05:30.000,2,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,True,etho,ETHO - Etho Protocol,https://github.com/Ether1Project,Blockchain backed immutable storage via ipfs nodes and democratic governance.,web3,16,False,13106,25.0,33,620.0,26.0,9,21.0,34.0,3.0,1.0,,633.0,2018-03-25 22:23:25.000,2021-12-26 19:19:39.000,2021-12-12 19:56:49.000,2021-12-14 15:43:35.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,True,yam,YAM - YAM,https://github.com/yam-finance,No description.,defi,15,True,1138,13.0,723,,338.0,86,,274.0,55.0,69.0,,27.0,2020-08-04 21:00:54.000,2022-01-07 01:42:13.000,2022-01-07 01:42:12.000,,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,True,nuls,NULS - Nuls,https://github.com/nuls-io,Singaporean based project is trying to develop a highly adaptable blockchain that can be used for enterprise..,smart-contract-platform,15,True,15152,2.0,451,,135.0,108,59.0,619.0,19.0,68.0,2.0,56.0,2017-09-28 02:42:23.000,2022-01-07 09:14:18.000,2021-12-27 07:42:34.000,2022-01-07 09:14:18.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,True,foam,FOAM - FOAM,https://github.com/f-o-a-m,Open Protocol for Proof of Location on Ethereum.,web3,15,True,1424,,338,,63.0,53,66.0,331.0,52.0,204.0,,74.0,2017-10-09 16:08:32.000,2021-12-17 18:05:46.000,2021-09-27 16:40:17.000,2021-07-14 16:25:11.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,True,etp,ETP - Metaverse ETP,https://github.com/mvs-org,Decentralised platform of smart properties and digital identities.,cryptocurrency,15,True,4039,5.0,324,,120.0,63,10.0,231.0,79.0,462.0,,42.0,2016-10-30 07:36:52.000,2021-11-26 19:48:53.000,2021-11-26 19:48:16.000,2020-05-14 16:52:02.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,True,hive,HIVE - Hive,https://github.com/openhive-network,No description.,others,15,True,9243,10.0,304,,108.0,45,4.0,21.0,18.0,,,131.0,2020-03-20 01:18:32.000,2022-01-08 15:44:15.000,2021-11-18 22:27:37.000,2021-06-15 06:34:09.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,True,pcx,PCX - ChainX,https://github.com/chainx-org,Chainx aims to facilitate asset interoperability with other blockchains it measures users mining power based on the..,cryptocurrency,15,True,884,7.0,225,270.0,57.0,37,40.0,417.0,17.0,138.0,,15.0,2018-10-11 08:47:30.000,2021-12-08 13:26:18.000,2021-12-02 03:47:51.000,2021-08-12 06:31:25.000,3,['dot'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,True,like,LIKE - LikeCoin,https://github.com/likecoin,"Decentralized publishing infrastructure to empower content ownership, authenticity, and provenance. it works as a..",others,15,True,5720,31.0,192,2.0,64.0,31,31.0,1697.0,148.0,122.0,1.0,34.0,2014-04-26 09:29:43.000,2022-01-07 06:17:12.000,2022-01-04 06:32:22.000,2021-08-22 18:12:19.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,True,chsb,CHSB - SwissBorg,https://github.com/SwissBorg,The New Era of Crypto Wealth Management.,defi,15,True,1763,82.0,179,,17.0,19,17.0,347.0,15.0,57.0,,65.0,2019-08-07 17:59:43.000,2022-01-05 13:55:14.000,2022-01-03 10:14:42.000,2022-01-03 10:40:41.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,True,ghst,GHST - Aavegotchi,https://github.com/aavegotchi,Ghst is the eco-governance token of aavegotchi. use ghst to purchase various digital assets within the aavegotchi..,metaverse,15,True,1812,154.0,169,,85.0,19,3.0,34.0,12.0,79.0,,24.0,2020-08-21 13:57:28.000,2022-01-08 04:21:03.000,2022-01-08 03:35:48.000,2021-03-06 04:25:26.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,True,sumo,SUMO - Sumokoin,https://github.com/sumoprojects,"Fork from monero, one of the most respectable cryptocurrency well-known for security, privacy, untraceability and..",privacy-coins,15,True,2353,,128,1118.0,66.0,37,21.0,1150.0,46.0,80.0,,19.0,2017-04-26 07:45:08.000,2021-12-06 03:26:04.000,2021-08-22 04:32:04.000,2021-07-21 05:01:27.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,True,ost,OST - OST,https://github.com/OpenST,The bridge between cryptocurrencies & mainstream.,others,15,False,2584,,120,,28.0,33,5.0,397.0,22.0,387.0,15.0,23.0,2017-10-24 19:09:30.000,2021-08-10 21:25:11.000,2020-11-04 15:33:00.000,2019-04-03 12:31:46.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,True,stsol,STSOL - Lido Staked SOL,https://github.com/ChorusOne,Lido-dao governed liquid staking protocol for the solana blockchain. anyone who stakes their sol tokens with lido will..,others,15,True,3363,232.0,113,,25.0,57,,491.0,38.0,153.0,,14.0,2020-01-07 09:15:54.000,2022-01-07 16:59:43.000,2022-01-07 11:24:23.000,,3,['sol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,True,vsys,VSYS - V.SYSTEMS,https://github.com/virtualeconomy,Blockchain infrastructure provider with a focus on database and cloud services. powered by the supernode proof-of-..,web3,15,True,6831,6.0,111,88.0,43.0,24,11.0,244.0,19.0,47.0,,58.0,2018-11-26 09:44:48.000,2021-12-31 06:46:45.000,2021-12-21 08:02:48.000,2021-12-21 08:32:57.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,True,xhdx,XHDX - HydraDX,https://github.com/galacticcouncil,No description.,others,15,False,854,24.0,97,190.0,31.0,24,14.0,184.0,55.0,121.0,,17.0,2020-08-10 07:55:46.000,2021-12-31 03:38:25.000,2021-12-30 19:35:12.000,2021-09-28 01:05:38.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,True,nbx,NBX - Netbox Coin,https://github.com/netboxglobal,"The first decentralized web browser with integrated blockchain node. includes netbox.wallet, which is credited with..",web3,15,False,12217,1.0,92,438.0,26.0,20,9.0,1.0,1.0,,,396.0,2019-06-26 08:46:18.000,2021-12-03 11:39:01.000,2021-12-03 11:27:02.000,2021-12-03 11:39:12.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,True,blk,BLK - BlackCoin,https://github.com/CoinBlack,Blackcoin started of as a proof of work coin but has evolved to a unique version of proof of stake. wallet users can..,others,15,False,3762,,79,308.0,57.0,26,5.0,3.0,8.0,22.0,,300.0,2015-08-18 10:08:00.000,2020-07-21 13:15:30.000,2020-07-21 13:15:30.000,2018-09-20 07:15:20.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,True,upx,UPX - uPlexa,https://github.com/uPlexa,Uplexa coin aims to incentivize the mass compute power of iot devices through pow. ultimately enabling a highly..,cryptocurrency,15,False,7211,,76,4878.0,40.0,33,15.0,72.0,16.0,18.0,,259.0,2018-10-23 14:55:05.000,2021-06-12 02:39:57.000,2021-06-09 21:08:24.000,2021-02-18 22:30:11.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,True,boson,BOSON - Boson Protocol,https://github.com/bosonprotocol,Trust minimised and cost minimised protocol that automates digital to physical redemptions using nfts encoded with..,metaverse,15,False,1461,677.0,62,,12.0,19,6.0,227.0,3.0,62.0,,24.0,2020-06-07 18:16:19.000,2022-01-05 15:11:34.000,2022-01-04 18:54:12.000,2021-11-04 12:21:09.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,True,xmy,XMY - Myriad,https://github.com/myriadteam,"Myriadcoin is the first coin to implement five different proof-of-work hashing alrogithm in the same coin, namely..",others,15,False,21305,,47,328.0,16.0,24,35.0,133.0,6.0,49.0,,772.0,2015-08-16 07:57:37.000,2021-02-01 14:39:27.000,2021-02-01 14:39:26.000,2020-03-02 14:08:02.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,True,epk,EPK - EpiK Protocol,https://github.com/EpiK-Protocol,Epik protocol envisions building a decentralized kg using blockchain technology to expand the horizons of todays ai..,others,15,False,10560,19.0,46,,15.0,8,24.0,2.0,,,10.0,126.0,2020-07-14 14:00:57.000,2021-12-25 16:18:10.000,2021-12-25 16:18:06.000,2021-10-07 14:13:09.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,True,dogec,DOGEC - DogeCash,https://github.com/dogecash,"Transparent, community-governed cryptocurrency aimed at preserving what makes dogecoin unique while offering an..",cryptocurrency,15,False,13195,,31,1936.0,22.0,9,13.0,40.0,13.0,11.0,,399.0,2019-05-07 21:56:40.000,2021-07-06 11:01:14.000,2021-06-04 19:41:39.000,2020-12-03 22:24:02.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,True,ton,TON - Tokamak Network,https://github.com/Onther-Tech,Platform that assures decentralized and secure property same as ethereum main chain while supporting high level of..,others,14,True,198,,1381,,269.0,143,,58.0,126.0,159.0,,8.0,2018-12-12 15:14:44.000,2021-11-28 18:19:16.000,2021-01-07 19:48:04.000,,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,True,amlt,AMLT - AMLT Network,https://github.com/TokenMarketNet,AMLT is the token for prepaid products and access rights to the already vibrant network of the Coinfirm AML/CTF..,others,14,False,890,,1312,,530.0,136,,113.0,47.0,65.0,3.0,21.0,2017-03-20 22:36:58.000,2021-06-11 17:47:49.000,2019-09-24 11:22:55.000,,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,True,tpt,TPT - Token Pocket,https://github.com/TP-Lab,Utility token representing tp users and developers right to enjoy functionalities provided by the tokenpocket..,others,14,True,314,8.0,434,,166.0,71,,26.0,16.0,20.0,51.0,16.0,2018-07-16 08:09:59.000,2022-01-05 22:54:48.000,2021-12-02 02:38:12.000,,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,True,celr,CELR - Celer Network,https://github.com/celer-network,Celer Network Bring Internet Scale to Every Blockchain.,others,14,True,361,4.0,361,62.0,52.0,64,34.0,146.0,10.0,9.0,1.0,22.0,2018-06-25 21:48:02.000,2021-11-04 03:30:01.000,2021-11-04 03:30:01.000,2021-10-10 09:00:57.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,True,snm,SNM - SONM,https://github.com/sonm-io,Supercomputer Organized by Network Mining.,web3,14,False,2412,,351,110.0,74.0,74,41.0,1692.0,92.0,145.0,2.0,24.0,2017-07-26 12:57:50.000,2021-08-10 21:08:17.000,2020-05-15 12:20:13.000,2020-05-15 11:58:28.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,True,nodl,NODL,https://github.com/NodleCode,No description.,others,14,True,492,42.0,322,12.0,48.0,35,31.0,396.0,9.0,65.0,,16.0,2018-10-19 20:55:08.000,2022-01-06 23:38:40.000,2022-01-06 23:38:39.000,2021-11-09 13:45:54.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,True,bcn,BCN - Bytecoin,https://github.com/bcndev,Bytecoin is the first cryptocurrency created with cryptonote technology. bytecoin allows users to make absolutely..,privacy-coins,14,False,77,,252,7828.0,245.0,94,63.0,9.0,80.0,70.0,,5.0,2018-02-06 15:50:42.000,2021-08-19 17:53:17.000,2019-07-18 15:59:56.000,2019-07-18 16:36:37.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,True,true,TRUE - TrueChain,https://github.com/truechain,"With the digital advertising becoming a preserve for the affluent multinationals, true chain (true) seeks to give..",others,14,True,7925,,213,142.0,141.0,33,42.0,90.0,52.0,66.0,,61.0,2018-05-18 03:18:39.000,2021-10-05 21:16:33.000,2021-08-06 09:55:37.000,2021-07-26 06:41:45.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,True,klp,KLP - Kulupu,https://github.com/kulupu,No description.,others,14,True,516,,181,730.0,37.0,23,29.0,89.0,12.0,69.0,,7.0,2019-09-13 22:35:34.000,2021-10-12 04:00:17.000,2021-10-08 14:34:26.000,2021-10-08 15:49:37.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,True,bnc,BNC - Bifrost Native Coin,https://github.com/bifrost-finance,Bifrost is the polkadot ecological defi basic protocol. it is committed to becoming an infrastructure for pledged..,defi,14,True,865,74.0,152,34.0,48.0,17,25.0,452.0,3.0,18.0,,14.0,2019-07-29 10:11:20.000,2022-01-08 12:30:28.000,2022-01-04 09:21:42.000,2021-12-29 08:17:26.000,3,['dot'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,True,cs,CS - CREDITS,https://github.com/CREDITSCOM,CREDITS Cryptocurrency and Blockchain platform for the financial industry with more than 1 mln tx/sec and 0.01 sec for..,others,14,True,5970,,149,134.0,18.0,16,9.0,4.0,25.0,37.0,,26.0,2019-05-16 13:52:40.000,2021-12-02 10:23:58.000,2021-08-31 16:18:54.000,2021-12-02 10:23:59.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,True,sero,SERO - SERO,https://github.com/sero-cash,Super zero is the worlds first privacy protection platform for decentralised applications based on zero knowledge..,privacy-coins,14,True,1004,15.0,135,760.0,41.0,15,71.0,22.0,34.0,3.0,8.0,18.0,2018-09-30 18:08:21.000,2021-12-15 03:55:09.000,2021-11-25 12:00:29.000,2021-12-15 03:55:09.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,True,trac,TRAC - OriginTrail,https://github.com/origintrail,First purpose-build protocol for supply chains based on blockchain.,others,14,True,2973,6.0,134,,32.0,33,80.0,1606.0,23.0,45.0,,38.0,2018-02-01 18:29:15.000,2022-01-06 19:25:06.000,2021-12-29 12:59:48.000,2021-12-27 16:57:37.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,True,bond,BOND - BarnBridge,https://github.com/BarnBridge,A cross platform protocol for tokenizing risk.,defi,14,True,1538,125.0,115,,49.0,30,76.0,510.0,5.0,2.0,,27.0,2020-08-26 16:41:52.000,2021-12-23 19:03:15.000,2021-12-23 16:46:32.000,2021-12-23 19:03:15.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,True,juno,JUNO - JUNO,https://github.com/CosmosContracts,No description.,others,14,True,229,105.0,105,76.0,35.0,8,21.0,101.0,5.0,35.0,,11.0,2021-03-02 16:29:59.000,2021-12-29 00:23:04.000,2021-12-29 00:23:00.000,2021-12-20 16:09:10.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,True,stake,STAKE - STAKE,https://github.com/xdaichain,New erc20-type (implemented as an erc677) token designed to secure the on-chain payment layer and provide a mechanism..,smart-contract-platform,14,True,1990,84.0,103,,48.0,14,2.0,36.0,2.0,34.0,,22.0,2019-09-26 15:28:10.000,2021-12-30 13:46:59.000,2021-12-30 13:46:55.000,2020-08-04 15:18:11.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,True,d,D - Denarius,https://github.com/carsenk,"New cryptocurrency based off the original bitcoin core by satoshi nakamoto. denarius features many changes, such as..",others,14,True,1181,3.0,101,300.0,72.0,20,32.0,245.0,2.0,55.0,,21.0,2017-06-13 00:20:10.000,2021-12-16 02:18:08.000,2021-12-16 02:18:08.000,2021-06-10 21:01:45.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,True,hc,HC - HyperCash,https://github.com/HcashOrg,New cryptocurrency designed to allow value transfer among blockchains and between blockchains and blockless..,cryptocurrency,14,False,2578,,92,114.0,114.0,36,40.0,24.0,15.0,37.0,7.0,44.0,2018-06-15 03:17:04.000,2021-10-26 06:07:12.000,2021-01-12 09:45:03.000,2021-01-12 10:45:42.000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,True,pokt,POKT,https://github.com/pokt-network,No description.,others,14,False,1538,42.0,88,,35.0,19,55.0,511.0,43.0,826.0,9.0,19.0,2018-10-17 18:08:55.000,2022-01-07 21:33:29.000,2021-12-20 02:21:00.000,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,True,haus,HAUS - DAOhaus,https://github.com/HausDAO,"This haus doesnt build itself it takes a community, and hausdao is the community of contributors working together..",others,14,False,2778,482.0,87,,53.0,12,,1565.0,16.0,73.0,,30.0,2019-11-22 21:56:43.000,2022-01-08 20:10:01.000,2022-01-08 20:09:39.000,,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,True,joe,JOE - JOE,https://github.com/traderjoe-xyz,Governance token that also rewards its holders with a share of exchange revenues.,exchange-tokens,14,False,382,179.0,59,834.0,33.0,3,22.0,23.0,2.0,1.0,9.0,8.0,2021-04-13 04:26:07.000,2022-01-07 01:49:14.000,2022-01-03 03:40:22.000,2021-11-15 20:28:23.000,3,['avax'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,True,dxd,DXD - DXdao,https://github.com/cryptonative-ch,"Collective that builds and governs decentralized products and services. its current product suite features omen, a..",web3,14,False,3269,,49,,62.0,14,22.0,1051.0,227.0,980.0,,33.0,2019-09-05 12:52:22.000,2021-12-10 18:53:21.000,2021-09-01 04:19:38.000,2021-08-09 12:57:25.000,3,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
